category_id,igdb_id,genre_id
264231625,253177,5
264231625,253177,13
2060730947,253412,10
1292110812,262678,9
1292110812,262678,31
252812003,274920,13
252812003,274920,15
252812003,274920,32
2015434764,279676,31
601131143,287193,32
441530517,293572,15
441530517,293572,24
441530517,293572,25
441530517,293572,31
441530517,293572,32
441530517,293572,36
960705568,300976,12
960705568,300976,31
1023750977,305155,5
1023750977,305155,36
1471610418,306148,35
544682640,307930,12
544682640,307930,25
602694215,312859,31
602694215,312859,32
1106985046,314239,13
1106985046,314239,31
1749963163,314252,12
1749963163,314252,31
347755241,323723,12
347755241,323723,31
1524386601,325554,13
1524386601,325554,31
1524386601,325554,32
1524386601,325554,33
1135492840,325608,10
1135492840,325608,14
1135492840,325608,31
226996866,329865,2
226996866,329865,9
226996866,329865,13
226996866,329865,31
226996866,329865,32
532988445,335439,13
532988445,335439,32
2124871354,337712,12
2124871354,337712,31
666506999,342686,13
1798838504,347650,13
1798838504,347650,15
658335417,356712,25
658335417,356712,31
658335417,356712,32
313558,120,12
313558,120,25
313558,120,31
20810,127,8
20810,127,31
18888,215,12
2755,231,5
2755,231,9
2755,231,31
9891,481,9
9891,481,31
21222,960,5
24239,1078,8
24239,1078,31
829248383,1638,5
31750,1881,5
31750,1881,13
31750,1881,15
31750,1881,24
18933,2136,5
18933,2136,25
18933,2136,31
29433,2155,12
29433,2155,31
18871,2183,10
369585,2933,12
369585,2933,25
369585,2933,31
30720,2993,2
30720,2993,31
68000,4786,5
68000,4786,9
68000,4786,31
459676,5503,25
459676,5503,31
15134,5629,12
15134,5629,31
460637,7329,5
460637,7329,12
460637,7329,25
460637,7329,31
67637,7609,31
1835475218,8197,9
1835475218,8197,33
416015,11708,12
416015,11708,25
416015,11708,31
416015,11708,32
492605,14758,5
492605,14758,13
492605,14758,33
493551,16999,4
493551,16999,12
493551,16999,13
493551,16999,15
493551,16999,31
491878,17131,10
491878,17131,13
461486,17583,11
461486,17583,12
461486,17583,15
493159,20313,13
493159,20313,15
493159,20313,33
493159,20313,35
493125,21453,10
493125,21453,13
493125,21453,14
493125,21453,32
489297,21593,12
489297,21593,31
493549,23248,13
493549,23248,15
493549,23248,32
497432,23733,9
497432,23733,12
497432,23733,31
497432,23733,32
492546,26401,5
492546,26401,31
494806,26602,12
494806,26602,31
494508,27093,12
494508,27093,13
494508,27093,15
494508,27093,16
494508,27093,26
494508,27093,31
494508,27093,35
496431,28311,9
496431,28311,31
496431,28311,32
493489,32680,11
493489,32680,15
493489,32680,32
497301,44097,15
497301,44097,36
22890,50786,12
1290987762,50856,12
33008,54285,13
416478,62113,5
416478,62113,13
416478,62113,32
513553,65503,9
513553,65503,12
513553,65503,31
513553,65503,32
29329,66396,12
29329,66396,13
29329,66396,32
461427,79072,4
461427,79072,14
461427,79072,16
461427,79072,35
313037,80619,12
4776,81197,8
506438,96437,5
506438,96437,12
506438,96437,31
506442,103298,5
515066,107215,10
515066,107215,13
515066,107215,31
515066,107215,33
509862,109535,9
509862,109535,31
509862,109535,32
1003606006,113360,12
1003606006,113360,31
1003606006,113360,32
512034,117170,12
512034,117170,25
512034,117170,31
519302,117271,12
519302,117271,15
519302,117271,31
519302,117271,32
512341,117717,13
512341,117717,15
1679324192,117883,25
1679324192,117883,31
512971,119342,4
512971,119342,24
512971,119342,25
512971,119342,32
770229477,120560,12
770229477,120560,13
770229477,120560,15
770229477,120560,31
770229477,120560,32
514207,122120,31
517109,133655,11
517109,133655,15
519291,136879,12
519291,136879,25
519291,136879,31
1312214340,142391,8
1312214340,142391,10
1312214340,142391,32
1960341762,143061,12
1960341762,143061,13
1960341762,143061,15
1960341762,143061,31
1960341762,143061,32
1594393054,152063,5
1594393054,152063,12
1594393054,152063,31
1378799411,152243,5
1378799411,152243,13
1378799411,152243,31
1378799411,152243,32
1931776829,156150,11
1931776829,156150,15
1931776829,156150,16
1931776829,156150,24
1581126534,164867,12
1581126534,164867,13
1581126534,164867,31
745237835,179992,32
1407096487,201156,31
963366647,204554,13
1760371307,208250,5
1760371307,208250,12
1760371307,208250,13
1760371307,208250,32
1264082964,210014,12
1264082964,210014,31
1393020629,227960,10
1393020629,227960,12
1393020629,227960,13
1393020629,227960,14
2014795392,228349,8
2014795392,228349,12
2014795392,228349,13
2014795392,228349,31
1630297266,228530,5
1630297266,228530,31
25751086,230569,12
25751086,230569,13
25751086,230569,15
25751086,230569,31
25751086,230569,32
