category_id,game_mode_id
3014,1
3014,2
322803055,1
564898611,1
564898611,2
496712,1
496712,2
496712,3
496712,4
497410,1
20063,5
496983,2
506489,2
506489,3
506489,5
509482,1
509529,1
509529,2
509529,3
509529,5
509529,6
510150,1
510150,2
514071,1
514071,2
514308,1
514308,2
514013,2
514013,3
517749,1
517749,2
518019,1
518019,2
518019,3
988100999,1
988100999,2
988100999,3
518876,1
519226,1
519226,2
519226,3
1900396348,1
1900396348,2
1900396348,6
103252334,1
1570280660,1
1570280660,2
1570280660,4
96418879,1
1346598501,1
230322618,1
382835903,1
1482819933,1
1482819933,2
1482819933,3
1833694612,1
1833694612,2
1833694612,3
1833694612,4
1043999398,1
1941028989,1
450376300,2
450376300,3
119464928,1
1173887206,1
1173887206,2
1173887206,3
1151172371,1
267598537,1
485100017,1
116082744,1
116082744,2
116082744,3
702495428,1
702495428,2
702495428,3
1665995618,1
435756294,1
1292110812,1
987123848,1
618479630,1
618479630,2
618479630,3
627798963,1
627798963,2
627798963,3
535020156,2
1715920432,1
225471887,1
225471887,2
544682640,2
544682640,3
544682640,5
638551656,1
638551656,2
1269041770,2
1269041770,3
531564029,1
1108582513,2
1108582513,3
1115469318,1
2056595466,1
252001732,1
1418178189,2
433493784,1
433493784,2
433493784,3
433493784,5
423581808,1
79499989,1
79499989,2
79499989,3
1421633446,1
1706971195,2
1706971195,3
1706971195,4
1680364352,1
1859167198,2
1859167198,3
1859167198,5
1846136589,1
1179993469,1
1800210567,1
8308,1
2014138189,1
2014138189,2
29635,1
29635,2
29635,3
11172,5
9178,1
9178,2
9178,3
9178,4
24239,1
24239,2
6756,1
19151,1
14286,1
3963,1
6657,1
6657,2
6657,4
4267,1
4267,2
4267,3
4267,4
8271,1
10780,1
133897,1
458619,1
6167,1
6167,2
1524,1
1524,2
1524,3
1524,4
10095,1
6737,1
2240,1
488820,1
488820,2
488820,3
2260,1
13732,2
94084,1
20716,1
1918,1
492930,1
492930,2
492930,3
488974,1
488844,1
20501,1
20501,2
20501,3
20501,5
494769,1
494769,2
494769,3
494769,4
494769,5
505257,2
505257,3
505257,5
2143844298,1
498405,1
500405,1
500405,2
21563,2
498329,1
518238,1
500626,1
500626,2
723544889,1
723544889,2
504921,1
504921,2
509356,1
509356,2
509356,3
509356,4
510411,1
510586,1
510586,2
510586,3
516984,1
516984,2
516984,3
512341,1
512989,1
512989,2
512989,3
512984,1
513010,1
513010,2
513010,3
515482,1
516064,1
516064,2
516064,3
517515,1
517585,1
517505,1
517505,2
517505,3
423797288,2
1768794134,1
1768794134,2
1768794134,3
2082408975,1
240918243,1
1750373461,1
1214355831,1
1214355831,2
1214355831,3
1771631982,1
211784760,1
211784760,2
211784760,3
521979070,1
1262582393,1
1262582393,2
1262582393,3
918639382,1
1858025963,1
238361926,1
1517674193,1
341968689,1
1274672891,1
14842174,1
14842174,2
14842174,3
1200688834,1
812908663,1
26677558,1
164168115,1
164168115,2
164168115,3
164168115,5
1253966976,1
1253966976,2
1253966976,3
1228877321,1
483277575,1
1673899638,1
1673899638,2
1673899638,3
2097043667,1
1424094140,1
1389744675,1
1901799151,1
602694215,1
1433665303,1
809949568,1
1842346885,1
1662339853,1
1202790753,1
1202790753,3
621302061,1
1428314242,2
1428314242,3
1428314242,5
1428314242,6
1505902948,1
1866728134,1
2777177,1
2777177,2
2777177,3
2052719165,1
565625321,1
565625321,2
565625321,3
565625321,4
565625321,6
1397834678,1
1397834678,2
1397834678,3
17179,1
14805,1
10564,1
9522,1
29683,1
29683,2
29683,3
24203,1
24203,2
24203,3
24203,4
24232,1
10081,1
23239,1
23239,3
11665,1
11665,2
11665,3
8076,1
67584,1
67584,2
67584,3
29918,1
29918,2
29918,3
29918,5
369088,1
24165,1
24165,2
24165,3
24165,4
18950,1
18950,2
18950,3
17872,1
17872,2
17872,3
8543,1
65718,1
65718,2
65718,3
313164,1
313164,2
488579,1
488818,1
16951,1
16951,2
490564,1
221,1
492487,1
492731,1
492731,2
492731,3
492731,5
494995,1
494995,2
15013,1
493036,1
493036,2
23438,1
23438,2
23438,3
499560,1
2113043143,1
2113043143,2
2113043143,3
497711,1
498983,2
498983,5
493280,1
493280,2
493280,3
493280,5
493280,6
2009742488,1
17313,1
2141208081,1
2141208081,2
2141208081,3
2141208081,4
2141208081,5
1695104761,1
33389,1
33389,2
33389,3
498434,1
498434,2
506412,1
506412,2
506412,3
500628,1
22440,5
509677,1
510671,1
510580,1
511471,1
511746,1
511746,2
511746,3
510773,1
514207,1
514207,2
514207,3
514313,1
515195,1
1707112873,1
518814,1
518814,2
518814,3
518020,1
518020,2
518020,3
518307,1
518307,2
1767132907,1
1767132907,2
1767132907,3
518402,1
518402,2
518402,3
633127529,1
633127529,2
633127529,3
925838633,1
367100759,1
1191655319,1
2114339342,2
914065119,1
914065119,2
914065119,3
914065119,4
1779137184,1
17877775,1
17877775,2
17877775,3
17877775,6
702690681,1
1893932682,1
1893932682,2
1893932682,3
1767350976,1
1230556872,2
1230556872,3
1230556872,5
487237675,1
487237675,2
487237675,3
1751558109,1
1525064575,1
178312577,1
1617903053,1
168850344,1
168850344,2
168850344,3
1580396182,1
1580396182,2
1462834331,1
1462834331,2
1462834331,3
1462834331,5
367176203,1
367176203,2
367176203,3
597346393,1
174891039,1
1450542619,1
1703278625,1
1090552897,1
456360118,1
24096824,1
102014032,1
102014032,2
743904225,1
446808397,2
446808397,3
446808397,4
1694957177,1
1694957177,2
1694957177,3
1898103870,2
1898103870,3
634101572,1
84124967,1
15866,1
30475,1
12789,1
12789,2
1459,1
1459,2
4327,1
19829,1
19829,2
19829,3
1396,1
32656,1
4540,1
4540,2
4540,4
8711,1
8711,2
31761,1
31761,2
31761,3
18933,1
313258,1
129117,1
129117,2
129117,3
10925,1
10708,1
32506,1
460508,1
460508,2
460508,3
369567,1
369567,2
369567,3
313444,1
313444,2
313444,3
2400,1
2400,2
488758,1
89297,1
412756,1
412756,2
412756,3
412756,5
488635,1
488635,2
212029556,1
2153,1
493037,1
493037,2
493037,3
490279,1
490279,2
490279,3
1938435210,1
12759,1
12759,2
12759,3
1960201900,1
1960201900,2
1960201900,3
497432,1
494041,1
495061,1
496464,1
496464,2
501574,1
496881,1
497425,1
496475877,1
496475877,2
497883,1
498555,1
497527,1
11103,1
11103,2
508865,1
508865,2
509044,1
509044,2
509044,3
509044,5
602050111,1
602050111,2
602050111,4
509725,1
509725,2
509725,3
2056946408,1
2056946408,2
2056946408,3
2056946408,4
512058,1
512058,2
512058,3
511830,1
1614555304,1
1614555304,2
1614555304,3
1614555304,4
1064909817,1
1064909817,2
1064909817,3
1064909817,4
514394,1
516294,2
516294,3
516294,5
509058,1
509058,2
509058,3
516801,1
516914,1
1924563761,1
2058566581,1
518016,1
519080,2
519080,3
519080,6
519592,1
1397606945,1
265146446,1
265146446,2
265146446,3
1732431919,1
796671761,1
749536886,1
1207546328,1
1207546328,2
1207546328,3
1870224926,1
1795884306,2
1795884306,5
1574194407,1
1657670363,1
1657670363,2
1657670363,3
166649486,1
481086259,1
1502131773,1
597712627,1
1474656203,1
955166543,1
955166543,2
955166543,3
1730526563,1
1730526563,2
1730526563,3
808406262,1
1192189185,1
1192189185,2
290075012,2
290075012,3
290075012,5
1801167658,1
1801167658,2
1801167658,3
414822821,1
414822821,2
927756874,1
927756874,2
927756874,3
1682609878,1
1682609878,2
1682609878,3
356683066,1
1414406743,1
1414406743,2
1414406743,3
303134951,1
303134951,2
303134951,3
448339308,1
658335417,1
658335417,2
658335417,3
1861219798,1
1134307182,1
1446481345,1
1744360215,1
1744360215,2
1744360215,3
1744360215,5
1881949588,1
1079803223,1
1079803223,2
1079803223,3
827321599,5
15062,1
4222,1
4222,2
1780220882,1
1780220882,2
1780220882,3
1780220882,4
8144,1
5635,1
657649007,1
1996252514,1
26547,1
65663,1
65663,2
65663,3
1055,1
1055,2
118200,1
118200,2
118200,3
369576,1
369576,2
369576,3
369576,5
17424,1
11912,1
33521,1
2271,1
8483,1
28513,1
28513,2
28513,3
28986,1
19260,1
85857,1
29975,1
459104,1
490425,1
490425,2
490425,3
490425,5
494058,1
492736,1
868689686,1
868689686,2
322063165,1
313468,1
313468,2
313468,3
1674286069,1
1674286069,2
6336,1
492287,1
492287,2
492287,5
417963,1
496098,1
496098,2
513056,2
513056,3
497439,1
1986835154,1
1986835154,2
495082,2
495082,5
492361,1
503456,1
498345,1
498345,2
4712,1
502429,1
502429,2
508402,1
512895,1
512895,2
512895,3
1925317806,1
512306,1
1515498873,1
512337,1
512551,1
512551,2
512551,3
71792343,1
519545,1
519545,2
519545,3
519545,4
519192,1
2028408685,1
2028408685,2
2028408685,3
1901564987,1
655108940,1
664162484,1
474191099,1
145787409,1
145787409,2
145787409,3
864565610,2
864565610,3
864565610,6
66099908,1
1297345368,1
148897831,1
285233296,2
197488739,1
1317470579,1
575087095,1
515621883,1
943590253,1
943590253,2
943590253,3
131848180,1
1183023529,1
1183023529,2
1183023529,3
1114268641,1
1114268641,2
1114268641,3
8570120,1
340194589,2
2047077305,1
40880368,1
40880368,2
982010916,1
1033903483,1
1054736276,1
386303001,1
1374834939,1
1374834939,2
1374834939,3
840833296,1
570744418,1
1687781131,1
1687781131,2
1687781131,3
876369548,1
876369548,2
646165141,1
800487433,1
800487433,2
800487433,3
800487433,5
1097700395,2
1699124262,1
1313790173,1
1396724191,1
1396724191,2
1396724191,4
2070503153,1
2070503153,2
2070503153,3
1753704116,1
1753704116,2
1753704116,3
1753704116,5
488335006,1
275953216,1
593843967,2
593843967,3
593843967,5
8654,5
235,1
235,2
24208,1
8242,1
12845,1
18884,1
18884,2
18884,3
18884,4
18820,1
26522,1
26522,2
26522,3
28570,1
28570,2
28570,3
7158,1
65899,1
65899,2
65899,3
65899,4
29093,1
29093,2
9531,1
17757,1
1497,1
32207,1
130976,1
130976,2
130976,3
130976,5
14029,1
14029,4
12015,1
12015,4
66216,1
1601389319,1
31238,1
31238,2
31238,3
17000,1
460384,1
460384,2
460384,3
461449,1
16791,1
490348,1
489657,1
383341,2
383341,5
488436,1
488436,2
488436,3
13940,1
13940,2
495723,1
495723,2
495723,3
497572,1
498638,1
498638,2
498638,3
509249,1
509249,2
509249,3
497387,1
490880,1
490880,2
490880,3
77837,1
77837,2
77837,3
921590112,1
415409,1
415409,2
415409,3
415409,5
505015,1
23256,1
7331,1
510336,1
510336,2
510336,3
510336,5
508776,1
779258950,1
511882,5
511743,1
511743,2
511743,3
512921,1
514866,1
514486,1
514974,2
514974,3
514974,6
1520501777,1
1520501777,2
1520501777,3
1735094656,1
1735094656,2
1735094656,3
519358,1
519358,2
519358,3
1872074204,1
1872074204,2
1872074204,3
1795804476,1
1573619432,1
216020981,1
216020981,2
216020981,3
1370778725,1
470840663,2
470840663,3
470840663,5
1129126802,1
692105347,2
692105347,3
1565834559,1
332885450,1
1983880174,1
1085559783,1
129797603,1
763595669,1
1749060217,2
1749060217,3
1749060217,5
1476850343,1
826169635,2
1438678100,1
1438678100,2
1438678100,3
1318948058,1
1318948058,2
1318948058,3
1102646279,1
2090299883,1
1712837864,1
1712837864,2
1712837864,3
1426040084,1
737753514,1
838184267,1
1010083318,1
219526562,1
689180014,1
1249420345,1
1249420345,2
1253800827,1
62659189,1
525700863,1
351979791,1
760824620,1
258845537,1
258845537,2
258845537,4
2064978299,1
1181932941,1
1181932941,2
1181932941,3
715873020,1
511695004,1
511695004,2
511695004,3
253234167,1
253234167,2
253234167,3
375877687,1
375877687,2
819,1
8110,1
8110,2
8110,4
18916,1
18916,2
18916,3
2709,1
2709,2
1757,1
1757,2
2397,1
2397,2
2397,3
2397,4
2635,1
2635,2
4162,1
4162,2
15538,1
324568485,1
324568485,2
18680,1
18680,2
126292,1
15681,1
15681,2
15681,4
32742,1
143541,1
143541,2
143541,3
18231,1
6942,1
6942,2
6942,3
6942,4
1546,1
11743,1
488607,1
5396,1
27473,1
489607,1
489607,2
489607,3
11117,1
459841,1
459841,2
488518,1
488518,2
488518,3
12770,1
489534,1
489534,2
489534,3
489534,4
492178,1
492178,2
492178,3
492178,5
488437,1
488437,2
488437,3
5870,1
498744,2
498744,3
510202,1
500552,1
501470,1
501470,2
22334,5
506376,1
506376,2
506491,1
506491,2
506491,3
506491,5
506491,6
511195,1
511195,2
1249600852,1
1249600852,2
516089,1
514790,1
514790,2
515580,1
514891,1
1805135588,1
516564,1
516564,2
516564,3
517645,1
517645,2
517645,3
673382043,1
799878191,1
1480440720,1
1480440720,2
1480440720,3
511181708,2
460770386,1
373507605,1
373507605,2
373507605,3
1822131860,1
1040802930,2
1040802930,3
664204689,1
664204689,2
664204689,3
1730200146,1
1730200146,2
1730200146,3
1681462442,1
1411398523,2
1411398523,6
277113247,1
1233312672,2
1233312672,3
1233312672,5
981483398,1
476455626,1
835455154,1
548794627,1
548794627,2
548794627,3
287819112,1
287819112,2
287819112,3
1198379037,1
1269486009,1
494160368,1
1492488443,1
1492488443,2
1492488443,3
28200239,1
1472123965,1
1327012121,1
369844276,1
1209034677,2
1209034677,3
1673876534,1
304355358,2
304355358,6
1533745081,1
1533745081,2
301027107,1
301027107,2
1957986522,1
1114147170,1
1076293803,1
116422423,1
314465928,1
1775804061,1
1033885642,1
1033885642,2
705215730,1
2000345433,1
1868356881,1
1868356881,2
1868356881,3
677168893,1
259795385,2
1642325524,1
374413644,1
505371550,1
505371550,2
505371550,3
2028160567,1
1939955544,1
1567756403,1
26992,1
26992,2
26992,3
16874,1
16874,2
16874,3
16874,4
1938,1
1938,2
730238586,2
12629,1
13158,1
22218,2
22218,3
22218,5
22797,1
22797,2
22797,3
23110,1
23110,3
29873,1
29873,2
29873,3
29873,4
29526,1
29526,2
15067,1
19536,1
19536,2
17124,1
17124,2
14081,1
12983,1
22986,1
22986,2
22986,3
65955,1
10945,1
16175,1
16175,2
16175,4
17794,1
17794,4
20992,1
6837,1
6837,2
6837,4
22168,1
22209,1
140035,2
140035,3
140035,5
19686,1
1462,1
1462,2
489253,1
489253,2
489253,3
489253,5
7103,1
7103,2
19657,2
19657,3
492935,2
492935,3
493277,1
493277,2
1881083535,1
1881083535,2
1881083535,3
504276,1
494840,1
20922,5
458729,1
458729,2
457724187,1
1623970547,1
1623970547,2
1623970547,3
492210,1
493939,1
493939,2
493939,3
493939,5
491243,1
490730,1
498458,1
498458,2
498458,3
501632,2
501632,3
501632,5
511665,1
506434,1
503566,1
870905192,1
508445,1
516097,2
516097,3
516097,5
509698,1
509698,2
512983,1
512983,2
514179,2
514179,3
514179,6
518086,1
518086,2
516752,1
516752,2
516752,3
362350179,1
1254718774,1
783609948,1
783609948,2
783609948,3
597761867,1
597761867,2
368384455,1
1919145068,1
942536337,1
942536337,2
126837310,1
2030023289,1
2030023289,2
1869189136,1
1869189136,2
1869189136,3
831934157,1
1956841871,1
350062553,1
350062553,2
350062553,3
79321410,1
264365784,1
2045265684,1
1917258634,2
1904996652,1
1688755398,1
1184012414,1
1184012414,2
1184012414,3
1791611703,1
271329153,1
1006424150,1
893876397,1
1937002451,1
1937002451,2
1937002451,3
182632692,1
1000184693,1
1000184693,2
1000184693,3
903240317,1
903240317,2
903240317,3
106565812,1
898137828,1
2005329090,2
2005329090,6
1314107079,1
1010685877,1
1312743291,1
1312743291,2
1331738068,1
1150265179,1
1527999811,1
1527999811,2
1527999811,3
144225822,1
9769,1
9769,3
8855,1
8855,2
8855,4
8694,1
28394,1
28394,2
28394,3
9427,1
19622,1
19622,2
19622,3
7457,1
2066,1
24238,1
24238,2
24238,3
7100,1
115546,1
115546,3
7056,1
7056,2
7056,3
369565,1
369565,2
369565,3
2634,1
2634,2
2634,4
7995,1
18566,1
66174,1
66174,2
66174,4
19153,1
17362,1
6256,1
6256,2
491467,1
491467,2
459262,1
33873,1
33873,2
33873,3
490537,1
27745,1
491705,1
491705,2
491705,3
491705,4
417801,2
417801,3
417801,5
516082,1
496052,1
1474690165,1
461534,1
461534,2
461534,3
496421,1
496421,2
496421,3
496421,4
497464,1
1252460272,2
1252460272,3
498871,1
498662,1
498662,2
498662,3
20459,1
500066,1
500389,1
500389,2
500389,3
1809899630,1
1746925300,1
149675302,1
149675302,2
149675302,3
517077,1
517077,2
517077,3
518875,1
518875,2
518875,3
621254945,1
1728081276,1
1728081276,2
1728081276,3
1421834706,1
64300975,1
1566403385,1
780943616,1
780943616,2
780943616,3
1318043161,1
1318043161,2
1318043161,3
1318043161,4
749092120,1
749092120,2
749092120,3
1559544038,1
1559544038,2
1559544038,4
539681374,5
1556495860,1
1269905984,1
1269905984,2
454471502,1
2105826178,1
654543582,1
654543582,2
654543582,3
375960865,1
1864374139,1
1864374139,2
1864374139,3
954250822,1
954250822,2
954250822,3
1559822714,1
799246612,1
799246612,2
799246612,3
329199406,1
329199406,2
329199406,3
468880140,1
468880140,2
468880140,3
1557946295,2
1557946295,3
1557946295,5
1557946295,6
1388445676,1
1388445676,2
1388445676,3
489283000,1
489283000,2
489283000,3
1030451498,1
281802051,1
504901183,1
174553474,1
174553474,2
174553474,3
1884146824,1
369207202,1
369207202,2
1540019723,1
463447553,1
463447553,2
463447553,3
1078451966,1
1078451966,2
1078451966,3
1078451966,4
495837244,1
1864580964,1
1864580964,2
1864580964,3
951160620,1
951160620,2
1827019334,1
1827019334,2
1827019334,3
1827019334,4
694304289,1
84187323,1
84187323,2
84187323,3
939383781,1
993910146,1
908745602,1
135286569,1
103890370,1
103890370,2
103890370,3
1207783470,1
1207783470,2
1207783470,3
52765415,1
1117905958,2
1117905958,5
155820977,1
155820977,2
155820977,3
803551589,1
509540211,1
210472759,1
210472759,2
403925635,2
403925635,3
235551340,1
15141,1
15141,2
509508,1
509508,2
19334,1
19334,2
5804,1
19288,1
19288,2
18906,1
18906,2
18906,3
9402,1
13961,1
13961,2
10517,1
10517,3
12453,1
12453,2
7335,1
9455,1
9455,2
4364,1
7658,1
7658,2
7658,4
4449,1
4449,2
4449,3
3235,1
2104,1
2104,2
2104,4
1835,1
14361,1
14361,2
14361,4
460649,1
460649,3
460695,1
460695,2
460695,3
6715,1
6715,2
6715,3
15082,1
2787,1
2787,2
2787,3
2787,4
417872,1
417872,2
417872,3
489394,1
499111,1
19023,1
493618,1
68018,1
68018,2
68018,3
68018,5
493395,1
1629774880,1
495764,1
495764,2
492547,1
492547,2
497412,1
497697,1
497697,2
495378,1
495378,2
495378,3
2043449207,1
2043449207,2
2043449207,3
948446385,1
2126,1
2126,2
2126,4
500025,1
500025,2
500025,3
504689,1
504689,2
504689,3
1376327401,1
1376327401,2
1376327401,3
1376327401,4
509555,1
1844151778,1
506480,1
508698,1
511305,1
511327,1
512101,1
512101,2
512101,3
1241996755,1
770229477,1
515670,1
515670,2
516624,1
519257,1
519257,2
519257,3
522224787,1
522224787,2
1180890490,1
994405559,1
428452832,2
428452832,3
1664097685,1
1608807548,1
1608807548,2
1608807548,3
1068239917,2
694090535,1
667334665,2
667334665,3
667334665,5
1014298833,1
635910030,1
1169772782,1
1062834287,1
84504405,1
84504405,2
617916704,1
493996408,1
1197799167,1
1853454333,1
260774925,1
260774925,2
260774925,3
1193937911,1
1193937911,2
1193937911,4
1365842505,1
385545687,1
736691289,1
1517221989,1
351715590,1
517023812,1
118893633,1
2051805838,1
2051805838,2
2051805838,3
1405134282,1
531697421,1
965094359,1
1751788085,1
1751788085,2
1751788085,3
1114538240,1
1357872401,1
1804808517,1
1713183937,1
1454543960,1
106947336,1
1772996180,1
1772996180,2
1772996180,3
1274151047,1
2033663089,1
6120,1
822,1
25417,1
19140,1
10285,1
10285,2
5547,1
240,1
66254,1
65967,1
65967,2
9192,1
7157,1
25180,1
25180,2
25180,3
25180,4
33945,1
33945,2
33945,3
2124779413,1
5890,1
5890,2
5890,3
5890,4
14864,1
14864,2
14864,4
11,1
11,2
11,4
489069,1
488559,1
370345,1
370345,2
370345,3
793447520,1
18908,1
488851,1
488851,2
14700,1
491769,1
491769,2
491769,3
494903,1
494903,2
494903,3
31946,1
31946,2
17517,5
476439,1
476439,2
476439,3
496982,1
507735,1
494134,1
494134,2
494134,3
497818,1
26384,5
404140134,1
979332452,1
979332452,2
979332452,3
500231,1
500224,1
500224,2
500224,3
459300,1
459300,2
505065,1
509066,1
509066,2
509066,3
514425,1
514456,1
512968,1
512968,2
512968,3
512160,1
512160,2
512160,3
513715,1
518256,1
518256,2
518256,3
518256,4
515865,1
107311203,1
1436037152,1
519372,1
1055720961,1
467499896,1
1659295295,2
1659295295,3
1659295295,5
298860868,1
298860868,2
298860868,3
735602708,1
387778579,2
387778579,3
783596487,1
783596487,2
783596487,3
570278441,1
1942870634,1
1942870634,2
1942870634,3
1484664432,1
814559054,1
814559054,2
814559054,3
556097834,1
10613493,1
246257593,1
246257593,2
1176961062,1
1111882382,1
1111882382,2
1111882382,3
881947012,1
1959204573,1
1985775240,1
1985775240,2
1985775240,3
1985775240,4
1745524301,1
329597530,1
1355624463,1
337032217,1
1085869247,1
1237501327,1
2109074969,2
2109074969,3
584763370,1
584763370,2
552716450,1
722491824,2
722491824,3
1956277750,1
1956277750,2
1956277750,3
1624769103,1
631362990,1
799315757,1
197722329,1
721638285,1
886435538,1
1409252674,1
1495324368,1
774619998,1
774619998,2
774619998,3
1884881253,5
3256,1
5158,1
14880,1
23268,1
23268,2
23268,3
5406,1
14198,1
1548985796,1
65706,1
65706,2
65706,3
10895,1
1598,1
2030,1
369588,1
369588,2
369588,4
4769,1
4769,2
31885,1
31885,2
31885,3
31885,4
21643,1
21643,2
21643,4
16372,1
16372,2
4089,1
28557,1
28557,2
28557,3
7109,1
32513,1
22400,1
22400,2
22400,3
129103,1
1371351268,1
460686,1
369637,1
491787,1
491787,3
417968,1
417968,2
417968,3
490771,1
492763,2
492763,5
495856,1
495856,2
495856,3
488488,1
488488,2
488488,3
491517,1
7704,1
7704,2
494081,1
19984,1
19984,2
19984,3
19984,5
495819,1
495819,2
492429,1
492429,2
492429,3
490436,1
490436,2
490436,3
2098897146,1
490857,1
32795,1
32795,2
4508,1
1814232683,1
1814232683,2
515110,1
515110,2
515110,3
506411,1
506411,2
509185,1
509185,2
509932,1
509932,2
515068,1
515068,2
515068,3
1579552694,1
1579552694,2
1579552694,3
1579552694,4
513021,1
513021,2
513021,3
519100,1
518405,1
518965,1
519148,1
552904779,1
552904779,2
1564072754,1
892799604,1
892799604,2
892799604,3
251199992,1
1762370869,2
1872405818,2
942103563,1
15387281,1
15387281,2
15387281,3
89250567,1
1018469706,1
1018469706,2
309029286,1
18070083,1
484410480,1
772421245,1
772421245,2
772421245,3
1202054855,1
820224604,1
573534092,1
1386907422,1
1386907422,2
1386907422,3
463659004,1
463659004,2
463659004,3
568306294,1
1157437541,1
1827452734,1
1827452734,2
687013151,1
1017334726,1
1017334726,2
1017334726,3
1017334726,4
1630554558,1
1630554558,2
1630554558,3
1630554558,4
349240454,1
349240454,2
1623295960,1
1623295960,2
1903182640,1
1903182640,2
1903182640,3
1289290574,1
1289290574,2
1289290574,3
631454636,1
1012119157,1
1012119157,2
2104679469,1
496040,1
975815975,1
24761382,1
24761382,2
1525418733,1
1427281643,1
1447810239,1
1447810239,2
1447810239,3
1046204006,1
240178513,2
286274851,1
595076136,1
1654731614,1
10767,1
3541,1
3541,2
13354,1
13354,2
7994,1
7994,2
22720,1
16553,1
16553,2
15533,1
15533,4
7542,1
33692,1
103831,1
103831,2
103831,3
103831,4
12232,1
12232,2
12232,3
12232,4
5620,1
5620,2
12430,1
22336,1
22336,2
22336,3
22336,4
138566,1
3810,1
3810,4
19490,1
19490,2
23134,1
23134,2
23134,4
461339,1
461339,2
4672,1
490373,1
490373,2
490373,3
1952,1
2651,1
3300,1
489062,1
489062,2
489062,3
313969585,1
67872,1
67872,5
506452,1
499461,1
499461,2
499461,3
65801,1
65801,2
502830,1
510352,1
478314500,1
511817,1
511817,2
511817,3
511817,5
509963,1
511995,1
511995,2
513753,1
513753,2
513753,4
511668,1
56339591,1
1457155279,1
513185,1
1095110822,1
513989,1
514374,2
512524,1
513017,1
50925173,1
966857034,1
518607,1
518607,2
518607,3
518607,5
1646904797,1
518711,1
518711,2
924611675,1
2010227250,1
142100094,1
83600287,1
2044247183,1
2044247183,2
2044247183,3
492778073,1
492778073,2
492778073,3
492778073,4
741249831,1
741249831,2
741249831,3
741249831,5
1017537377,1
1017537377,2
1017537377,3
17598420,1
1190587387,1
1190587387,2
1190587387,3
1190587387,4
1879357497,1
1639504976,1
461934448,1
1217246483,1
1217246483,2
1217246483,3
777836648,1
1702559244,1
33498346,1
725952850,1
1156778281,1
1156778281,2
1156778281,3
1317952081,1
1317952081,2
1317952081,3
1856106566,1
1856106566,2
1322168367,1
1322168367,2
815708878,1
556366820,1
556366820,2
556366820,3
811337843,1
1048665681,1
500578635,2
500578635,6
511903010,1
511903010,2
1107544522,1
571488220,1
1534124527,1
2015656787,1
1523739754,1
1523739754,2
1523739754,3
327455964,1
1489488028,1
1489488028,6
706647978,1
1855321584,1
1609205189,1
1381930450,1
363150807,1
411010654,1
1030455505,1
11125,1
11125,2
11125,3
23880,1
9318,1
11065,1
1705,1
129999,1
129999,2
31742,1
31742,2
31742,3
4475,1
4475,2
4475,4
12594,1
19259,1
19259,2
19259,4
66246,1
66246,2
66246,3
2171,1
25376,1
25376,2
503749,1
19973,1
19973,2
2210,1
2210,4
19376,1
313256,1
313256,2
313256,3
67424,1
67424,2
67424,3
2010744221,1
2010744221,2
489608,1
489608,2
489608,3
489458,1
489458,2
489458,3
490344,1
12830,1
33106,1
1182407203,1
819229048,1
418892281,1
497053,1
497053,2
497053,3
497053,4
498386,1
498386,2
498386,3
498386,5
496497,1
496497,2
496497,3
496941,1
491851,2
497800,1
497800,2
506098,2
504766,1
504766,5
501661,1
501157,1
501157,2
501157,3
499677,1
490843,2
1554052134,1
333536769,1
506451,1
506451,2
506451,3
510825,1
510825,2
510825,3
510825,5
1897867524,1
516660,1
515156,1
516664,1
328956119,1
328956119,2
328956119,3
518146,1
518204,1
518204,2
518204,3
518204,4
1774510513,1
1774510513,2
1774510513,3
518884,1
519491,1
1997107609,1
1997107609,2
1348737879,1
1348737879,2
1348737879,3
542197873,1
542197873,2
542197873,3
237747551,1
649991126,1
1600310041,1
215269611,1
489308483,1
489308483,2
489308483,3
595375512,2
595375512,6
508232282,1
130111369,1
1998460476,1
1998460476,2
1998460476,3
1173566249,1
987334443,1
650322282,1
1024694500,1
1024694500,2
1024694500,3
272581599,1
798041438,1
2083179419,1
903930165,1
1814352724,1
1814352724,2
1814352724,3
145906249,1
145906249,2
145906249,3
145906249,4
51193556,1
811790981,1
1171074419,1
667377300,1
1011756957,1
981321528,1
511808017,1
1559845263,1
384150967,1
384150967,2
384150967,3
165873081,2
837265233,1
1301482538,1
1292938871,2
1292938871,3
1600849257,1
1418888596,1
1418888596,2
1418888596,3
1136345206,1
8118,1
5341,1
5341,2
31551,1
31551,2
31551,3
31551,4
10119,1
15483,1
15483,2
4375,1
33631,1
33631,2
65947,1
65947,2
65947,3
94884,1
3682,1
3682,2
3682,3
3682,4
11879,1
369552,2
369552,3
369552,4
31757,1
31757,2
31757,3
31757,4
118204,1
15599,1
20001,1
20001,2
19132,1
19132,2
19132,4
450,1
450,2
450,3
450,4
417711,1
417711,2
417711,3
417711,4
29553,1
29553,2
6607,1
6607,2
6607,4
33081,1
33081,2
33081,3
33081,5
488838,1
488838,2
490105,1
49,1
489413,1
489413,2
489413,3
489413,5
494632,1
494632,2
494632,3
494591,1
494591,2
494591,3
495245,1
495245,2
492528,1
417810,1
417810,2
417810,3
417810,5
512431,1
14395,2
14395,3
495002,1
495002,2
497769,1
497769,2
497769,3
497769,4
20907,1
20907,2
20907,3
751507360,5
503664,1
502918,1
504451,1
504451,2
504451,3
510196,1
510100,1
