category_id,igdb_id,genre_id
149833097,276507,31
149833097,276507,32
743568219,280573,12
743568219,280573,16
743568219,280573,31
916276278,291516,9
916276278,291516,32
1922038493,304530,31
1922038493,304530,32
1422345681,305004,5
1422345681,305004,31
313412757,310590,7
1004556325,313084,35
2080952952,318275,9
2080952952,318275,31
2080952952,318275,32
1250282094,320726,13
1250282094,320726,15
1250282094,320726,31
1250282094,320726,32
565941108,320773,9
565941108,320773,32
2108477062,322842,5
2108477062,322842,32
1501675113,324621,31
1501675113,324621,32
81660490,325971,31
81660490,325971,32
1000656761,345143,15
50442716,345841,31
1923144012,351155,13
1923144012,351155,32
1293503562,353756,12
1293503562,353756,31
1293503562,353756,32
1846136589,357117,13
1846136589,357117,32
286274851,359784,9
286274851,359784,31
1549363523,366724,31
1549363523,366724,32
1356750051,370528,25
1356750051,370528,32
1356750051,370528,33
1446481345,372619,8
1446481345,372619,31
1446481345,372619,32
2086322636,374349,13
2086322636,374349,14
2086322636,374349,32
1274151047,376137,9
1274151047,376137,32
1008195139,378633,8
1008195139,378633,9
1008195139,378633,32
1732715264,381084,9
1732715264,381084,15
1732715264,381084,32
933915572,382804,9
933915572,382804,13
15067,1015,25
15067,1015,31
1595783367,1124,8
1595783367,1124,31
19928,1196,9
19928,1196,26
1222,1201,12
1222,1201,31
10849,1349,4
10849,1349,12
10849,1349,25
17785,1589,8
11895,1600,10
11895,1600,13
8711,1777,5
8711,1777,8
8711,1777,25
33692,1882,9
33692,1882,31
33692,1882,32
23146,2277,8
23146,2277,9
23146,2277,31
17470,2332,10
17470,2332,33
13834,3453,8
4501,3580,12
4501,3580,31
12837,3927,25
6937,5091,13
6192,6202,8
6192,6202,12
6192,6202,31
4630,7129,12
4630,7129,25
6732,8600,5
6732,8600,9
6732,8600,31
488189,9243,12
488189,9243,13
488189,9243,31
488189,9243,32
369426,11456,31
369426,11456,34
10599,11836,2
10599,11836,31
490701,12527,12
490701,12527,25
490701,12527,31
21956,16912,8
21956,16912,31
21956,16912,32
21956,16912,33
496052,18841,2
496052,18841,9
496052,18841,31
496052,18841,32
14384,19428,5
14384,19428,31
28558,23527,12
28558,23527,24
495064,26761,5
495064,26761,8
369530,27011,5
369530,27011,31
369530,27011,32
509355,28526,12
509355,28526,15
509355,28526,16
509355,28526,31
509355,28526,32
492252,34351,13
492252,34351,15
494694,35476,13
494694,35476,32
488437,36198,12
488437,36198,31
488437,36198,32
369,42649,12
492485,58592,31
492485,58592,32
108935,63999,8
108935,63999,31
29733,66308,5
26190,67352,4
500799,75074,9
500799,75074,13
500799,75074,15
500799,75074,31
500799,75074,32
20854,85841,12
20854,85841,31
504059,89354,8
504059,89354,9
504059,89354,31
504059,89354,32
508764,100418,12
508764,100418,32
75087135,109282,12
75087135,109282,31
1648388952,118313,8
1648388952,118313,31
513424,118645,31
513424,118645,32
513424,118645,34
509561,122345,12
509561,122345,13
509561,122345,31
509561,122345,32
513356,122975,32
512516,123129,34
513992,124286,12
513992,124286,16
513992,124286,32
515072,125373,10
515072,125373,12
515072,125373,13
515072,125373,31
515072,125373,32
515454,130618,13
515454,130618,31
515454,130618,32
377412695,131981,12
377412695,131981,31
517749,132893,32
1208438905,135356,9
1208438905,135356,13
1138083028,146917,12
1138083028,146917,25
1138083028,146917,31
1138083028,146917,32
531829652,150022,12
531829652,150022,31
1663922864,158994,12
1663922864,158994,13
1663922864,158994,31
1663922864,158994,32
969726726,162520,12
969726726,162520,16
226838728,164152,2
226838728,164152,9
226838728,164152,31
226838728,164152,32
1858934665,167803,13
1858934665,167803,15
1858934665,167803,32
1984573298,172672,7
1984573298,172672,8
1984573298,172672,9
1984573298,172672,31
1984573298,172672,32
1984573298,172672,33
1368018634,184782,12
1368018634,184782,13
1368018634,184782,15
1517308681,185673,8
1517308681,185673,33
1410728217,189934,13
1410728217,189934,31
1410728217,189934,32
124141990,191814,8
124141990,191814,32
1265677723,204847,31
586504703,209496,9
586504703,209496,13
586504703,209496,31
586504703,209496,32
1311006114,213858,13
1311006114,213858,32
31355766,216692,31
31355766,216692,32
456288857,235621,12
456288857,235621,31
456288857,235621,32
1808925171,235718,31
1808925171,235718,32
281802051,237038,15
281802051,237038,16
281802051,237038,32
699761856,244472,31
699761856,244472,32
1478972790,252352,12
1478972790,252352,15
1478972790,252352,24
1478972790,252352,31
1478972790,252352,32
155185231,252362,8
155185231,252362,12
155185231,252362,31
155185231,252362,32
455708656,265280,31
455708656,265280,32
1114147170,266197,31
726509977,266274,12
726509977,266274,15
1589959305,278060,31
1589959305,278060,34
1158015379,286340,2
1158015379,286340,9
1158015379,286340,15
1158015379,286340,31
1158015379,286340,32
1962343696,287847,9
1962343696,287847,12
1962343696,287847,31
1962343696,287847,32
2102824221,295636,13
2102824221,295636,31
1827019334,305108,8
1827019334,305108,31
1827019334,305108,33
1574937850,319672,13
