category_id,genre_id
25087,32
10945,5
10945,31
26960,5
26960,31
3431,4
3431,14
7586,4
7586,33
19054,5
15265,33
313566,5
313566,9
313566,24
313566,32
12643,5
12643,32
489812,13
489812,14
490648,12
490648,31
8510,5
8510,33
490354,5
295626266,12
295626266,15
490646,8
490646,15
490646,31
490646,32
490646,33
25622,9
4457,16
502926,7
502926,13
502926,32
502926,33
748,33
504713,9
504713,31
504713,32
504713,33
318687252,13
318687252,31
318687252,32
509699,5
509699,9
509699,31
509699,32
1876658629,13
1876658629,32
753328988,10
512371,14
1964811595,9
516184,8
516184,9
516184,31
516184,32
516184,34
512746,15
515481,12
515481,31
516131,12
516131,16
516131,31
516131,32
515882,7
518884,8
518884,12
518884,14
518884,31
518884,32
1267183774,5
1267183774,32
34738454,5
34738454,32
1022213012,5
689123933,32
757757181,13
757757181,15
1850902624,31
1386697379,8
1386697379,31
1323120541,9
1323120541,12
1323120541,31
662037961,31
662037961,32
1034536158,5
1034536158,32
1034536158,33
1459558487,9
1459558487,31
500093312,13
500093312,15
500093312,32
749304982,9
749304982,31
749304982,32
749304982,33
369844276,9
369844276,13
369844276,15
369844276,32
1602168595,26
943482888,14
943482888,31
943482888,32
487777883,15
487777883,32
1395476367,10
1245261313,12
1245261313,13
1245261313,31
1977252505,8
1977252505,9
1977252505,13
1977252505,31
1977252505,32
660784574,12
660784574,13
660784574,32
994603281,32
1932817629,7
681632639,13
490703246,5
1986927163,31
1986927163,32
1986927163,35
196631252,5
196631252,32
487085252,5
487085252,32
1003069755,31
1003069755,32
280908832,11
280908832,15
280908832,24
280908832,32
280908832,36
867611082,9
867611082,26
772384672,31
772384672,32
