category_id,igdb_id,game_mode_id
1557946295,215835,2
1557946295,215835,3
1557946295,215835,5
1557946295,215835,6
1502478230,217390,1
539102438,218659,1
636432195,218674,1
928412879,219442,1
928412879,219442,2
1892146801,233585,1
369844276,233669,1
1438678100,252167,1
1438678100,252167,2
1438678100,252167,3
95777581,252476,1
556366820,259339,1
556366820,259339,2
556366820,259339,3
40880368,262023,1
40880368,262023,2
808406262,274791,1
628949545,282692,1
628949545,282692,2
628949545,282692,3
2073749632,298400,1
760781863,312608,1
760781863,312608,2
1000184693,314499,1
1000184693,314499,2
1000184693,314499,3
1334599670,316484,1
189254018,320124,1
1115469318,324720,1
1263723897,325605,1
1263723897,325605,2
1263723897,325605,3
1956277750,325934,1
1956277750,325934,2
1956277750,325934,3
1751788085,333115,1
1751788085,333115,2
1751788085,333115,3
801121736,333270,2
801121736,333270,3
801121736,333270,5
1207783470,333294,1
1207783470,333294,2
1207783470,333294,3
2133239372,335637,1
541889207,343263,1
953328562,343472,1
953328562,343472,2
279355472,361595,1
700500867,379566,1
819,9,1
27127,111,1
1420,233,1
21493,491,1
26522,555,1
26522,555,2
26522,555,3
5927,1131,1
26547,1267,1
14439,1618,1
14439,1618,2
29918,1912,1
29918,1912,2
29918,1912,3
29918,1912,5
368936,2003,1
368936,2003,2
22450,2553,1
22450,2553,2
33998,3020,1
33882,3075,1
12101,3140,1
17000,5974,1
417711,6009,1
417711,6009,2
417711,6009,3
417711,6009,4
417973,6632,1
417973,6632,2
417973,6632,3
417973,6632,4
458778,6707,1
460384,6801,1
460384,6801,2
460384,6801,3
460648,7337,1
67474,8772,1
67474,8772,2
67474,8772,3
67474,8772,5
491572,11582,1
491572,11582,2
8953,12834,1
8953,12834,2
133414,16657,1
490279,18812,1
490279,18812,2
490279,18812,3
116910466,20284,1
494710,24863,1
494710,24863,2
494710,24863,3
2113043143,27270,1
2113043143,27270,2
2113043143,27270,3
491909,27804,1
496504,27920,1
496504,27920,2
496830,31516,1
492113,34894,2
492113,34894,3
492113,34894,5
1844376512,44038,1
497527,55935,1
495378,56859,1
495378,56859,2
495378,56859,3
29068,66463,2
499526,68285,1
499526,68285,2
499526,68285,3
508402,85682,1
516948,90409,1
506491,103381,1
506491,103381,2
506491,103381,3
506491,103381,5
506491,103381,6
509066,105049,1
509066,105049,2
509066,105049,3
509132,107141,1
509541,109455,1
509541,109455,2
509541,109455,3
509541,109455,4
1029754927,109668,1
518597,115555,1
513359,117533,1
513359,117533,2
513359,117533,3
1614555304,119177,1
1614555304,119177,2
1614555304,119177,3
1614555304,119177,4
511735,119190,1
1064909817,119239,1
1064909817,119239,2
1064909817,119239,3
1064909817,119239,4
517515,131760,1
1981284098,132164,1
517405,133306,1
2058566581,134071,1
1329190748,136594,1
1329190748,136594,2
1329190748,136594,3
531410699,139328,1
817256721,141167,1
1642470967,141192,1
1180890490,141235,1
1397606945,142415,1
349971132,143403,2
349971132,143403,5
251199992,143612,1
1036772492,145482,1
1036772492,145482,2
1036772492,145482,3
1036772492,145482,4
985609365,145858,1
1510583289,145937,1
636780305,151159,1
1986391370,152071,1
350892884,153700,1
350892884,153700,2
350892884,153700,3
184018545,166824,1
1422832474,167128,1
1422832474,167128,2
1422832474,167128,3
1666023148,172496,1
1182799864,198422,1
1182799864,198422,2
1182799864,198422,3
790563148,198499,1
1444334946,203315,1
1039569154,206513,1
1427027827,208417,1
1427027827,208417,2
1427027827,208417,3
1997942747,251912,1
1207924918,271422,1
2142745232,276929,2
2142745232,276929,3
2142745232,276929,6
966346283,278788,1
171028352,287825,1
1130051931,305003,1
1130051931,305003,2
1130051931,305003,3
1505767674,306137,1
1360792487,309179,1
1360792487,309179,2
1360792487,309179,3
1237501327,309582,1
182632692,312857,1
560876492,313583,1
1885725941,321048,1
1885725941,321048,2
1413930024,322158,2
1413930024,322158,3
717653867,325583,1
1354501802,334465,1
1767758821,335588,1
155820977,342489,1
155820977,342489,2
155820977,342489,3
420131540,347661,1
420131540,347661,2
420131540,347661,3
420131540,347661,4
405189438,347721,1
258824392,351111,1
258824392,351111,2
258824392,351111,3
1590205158,356787,2
1590205158,356787,3
1040990164,369592,1
1040990164,369592,2
825851446,373491,1
30040428,382643,1
30040428,382643,2
30040428,382643,4
18916,122,1
18916,122,2
18916,122,3
2711,128,1
27479,514,1
27479,514,2
27479,514,3
19622,536,1
19622,536,2
19622,536,3
3412,730,1
65953,1121,1
65953,1121,2
65953,1121,3
26175,1265,2
26175,1265,5
23239,1277,1
23239,1277,3
16313,1601,1
16313,1601,2
16313,1601,4
1821,1853,1
1821,1853,2
1821,1853,3
1821,1853,4
31761,1887,1
31761,1887,2
31761,1887,3
9800,2474,1
9800,2474,2
11879,2725,1
18817,3008,1
18817,3008,2
14164,3364,1
19383,3386,1
19383,3386,2
4784,4169,1
18786,6782,1
18115,7830,5
29975,7842,1
488607,8263,1
490345,11119,1
134405,11197,1
134405,11197,2
459132,11530,1
490105,11821,1
20699,11988,1
8510,13899,1
8510,13899,2
489050,16612,1
490438,18158,1
490438,18158,2
490438,18158,3
490438,18158,4
19657,18940,2
19657,18940,3
494903,20331,1
494903,20331,2
494903,20331,3
499453,25936,1
494558,26193,1
494558,26193,2
494769,26405,1
494769,26405,2
494769,26405,3
494769,26405,4
494769,26405,5
497471,27316,1
505980,28649,1
493096,32478,1
2009501022,32614,1
2009501022,32614,2
2009501022,32614,3
2143844298,34294,1
6959,34939,1
6959,34939,2
6959,34939,3
16480,36508,1
1438847651,67929,1
20063,72944,5
32653,78326,1
7331,94953,1
511654,99192,1
508865,105333,1
508865,105333,2
518088,121084,1
514795,122666,1
752272261,127326,1
518884,135940,1
519192,138569,1
1549735754,142909,1
1549735754,142909,2
1549735754,142909,3
56196384,144380,1
66344994,150006,1
66344994,150006,2
66344994,150006,3
902050890,151267,2
902050890,151267,5
1024034881,151579,1
1024034881,151579,2
1024034881,151579,3
1540116959,152249,1
1979465995,152397,1
153495031,152604,1
1349154102,180876,1
1349154102,180876,2
1349154102,180876,3
2120585932,182190,1
954250822,187096,1
954250822,187096,2
954250822,187096,3
967452103,187246,1
967452103,187246,2
967452103,187246,3
790163050,189920,1
790163050,189920,2
790163050,189920,3
2057436766,197833,1
548794627,204358,1
548794627,204358,2
548794627,204358,3
1942870634,204360,1
1942870634,204360,2
1942870634,204360,3
1745202732,205780,1
1745202732,205780,2
1745202732,205780,3
785407254,214709,1
1868734282,214986,1
1242184979,217550,1
898290456,218684,1
898290456,218684,2
898290456,218684,3
489283000,222906,1
489283000,222906,2
489283000,222906,3
1993700191,231098,1
1673876534,238488,1
504901183,239163,1
319442930,250622,1
319442930,250622,2
319442930,250622,3
319442930,250622,4
922572471,252358,1
602392506,255396,1
602392506,255396,2
602392506,255396,3
1126578812,258109,1
982010916,262538,1
1897773806,267475,1
26677558,271227,1
460261037,278697,1
1048998963,279636,1
260383008,285677,1
838184267,287846,1
1623295960,287848,1
1623295960,287848,2
356786784,287854,1
356786784,287854,2
356786784,287854,3
356786784,287854,4
1746823347,290509,1
1863055416,290808,1
381933311,290897,1
811337843,290911,1
1673899638,297163,1
1673899638,297163,2
1673899638,297163,3
679999326,310784,1
321753943,336306,1
1325278295,381656,2
1325278295,381656,5
9611,80,1
18772,189,1
18772,189,2
18772,189,3
18772,189,4
2955,286,1
2955,286,2
2955,286,3
16106,321,1
16106,321,2
5466,910,1
5106,1175,1
5682,1192,1
5682,1192,2
5682,1192,4
2673,1339,1
14523,1341,1
17777,1426,1
16515,1436,1
9531,1529,1
1528763908,1561,1
1528763908,1561,2
7542,1755,1
19175,1793,1
19175,1793,4
12983,1876,1
118200,2033,1
118200,2033,2
118200,2033,3
24238,2178,1
24238,2178,2
24238,2178,3
9683,2765,1
3235,3266,1
31937,3725,1
31937,3725,2
31937,3725,3
31937,3725,4
1273,4642,1
1273,4642,2
459839,5606,1
459839,5606,2
459839,5606,3
417932,7878,1
417932,7878,2
417932,7878,3
417932,7878,5
313444,7886,1
313444,7886,2
313444,7886,3
71034,9139,1
71034,9139,2
71034,9139,3
32617,9333,1
32617,9333,2
32617,9333,3
459755,9730,1
490564,11204,1
497071,11790,1
494995,19470,1
494995,19470,2
23171,23636,1
23171,23636,2
23171,23636,3
494041,25222,1
493968,25847,1
498859,27729,1
498859,27729,2
498859,27729,3
496881,28380,1
11876,30228,1
3502,45566,1
499379,65832,2
499379,65832,4
499379,65832,5
4712,77217,1
508322,99301,1
508322,99301,2
870905192,103015,1
506375,103266,1
509698,110411,1
509698,110411,2
509968,112218,1
509968,112218,2
511968,116419,1
511968,116419,3
514649,117312,1
514649,117312,2
514649,117312,3
517868,117697,1
7899,119925,1
7899,119925,2
7899,119925,3
515605,120206,1
515605,120206,2
515605,120206,3
515605,120206,5
516058,128097,1
515381,130788,1
515381,130788,2
515381,130788,3
518711,136560,1
518711,136560,2
519226,138639,1
519226,138639,2
519226,138639,3
1795804476,142243,1
437499380,144765,1
1266038009,145357,2
1266038009,145357,3
1266038009,145357,5
1269905984,171216,1
1269905984,171216,2
120576680,178185,1
120576680,178185,2
1018469706,178237,1
1018469706,178237,2
744141048,188555,1
17598420,188789,1
215269611,191154,1
1767350976,191435,1
566022902,196851,1
814559054,206188,1
814559054,206188,2
814559054,206188,3
717567163,208652,1
1983880174,217577,1
1952699919,240556,1
1128650841,243931,1
1540019723,250627,1
451386856,261146,1
451386856,261146,2
451386856,261146,3
1200688834,265409,1
1098459769,266085,1
1170454265,269281,1
115071053,274882,1
717910179,278716,1
740340512,285744,1
740340512,285744,3
2045564672,290533,1
1083219775,296048,1
1692203012,300328,1
1419045868,311949,1
975815975,322389,1
106565812,324570,1
1046204006,337040,1
2021926819,342848,1
2064978299,346956,1
346698353,347572,1
1428314242,352188,2
1428314242,352188,3
1428314242,352188,5
1428314242,352188,6
1433520025,356430,1
1896636696,356904,1
1235933194,358391,1
1235933194,358391,2
1235933194,358391,3
1358933623,363370,1
1513709213,366900,2
27921,78,1
6120,112,1
18858,475,1
18858,475,2
5160,825,1
5160,825,2
18906,826,1
18906,826,2
18906,826,3
5635,1035,1
9479,1104,1
10186,1779,1
5105,2124,1
5105,2124,2
12232,2181,1
12232,2181,2
12232,2181,3
12232,2181,4
16223,2973,1
16223,2973,2
16223,2973,3
1200871695,6036,1
1200871695,6036,2
32506,6614,1
26476,7533,2
26476,7533,3
26476,7533,5
488838,9531,1
488838,9531,2
16791,11065,1
25130,11416,1
493588,13554,1
493588,13554,2
493588,13554,3
14702,15997,1
7166,16595,1
7166,16595,2
494364,19564,1
1938435210,19959,1
819229048,20286,1
493069,21642,1
493069,21642,2
502085207,21657,1
494840,26589,1
494869,26665,1
505420,26878,1
497443,29004,1
496497,29667,1
496497,29667,2
496497,29667,3
2009742488,34293,1
497465,36832,1
497465,36832,2
497465,36832,3
497412,37001,1
495932,44516,1
313494,46989,1
460160,51149,1
495082,56997,2
495082,56997,5
2953,72120,1
2953,72120,2
1161800735,111983,1
511882,113201,5
512337,117820,1
513001,119357,1
516090,121709,1
514888,124954,1
514888,124954,2
515242,126489,1
1520501777,135881,1
1520501777,135881,2
1520501777,135881,3
1684222156,136435,1
1684222156,136435,2
1684222156,136435,3
1055720961,143204,1
1585949885,144153,1
1585949885,144153,2
1585949885,144153,3
2120403770,146851,1
1869092879,154986,1
1869092879,154986,2
1869092879,154986,3
1869092879,154986,4
1869092879,154986,5
294781503,157756,1
1840489120,159536,1
1795884306,171530,2
1795884306,171530,5
486098483,178109,1
957103328,178125,1
1482819933,185253,1
1482819933,185253,2
1482819933,185253,3
637565409,199130,1
380167819,204658,1
575087095,205201,1
1297192479,221823,1
1630174498,233970,1
1145269210,235038,1
610838819,237457,1
610838819,237457,2
610838819,237457,3
1007639906,237966,1
955166543,251843,1
955166543,251843,2
955166543,251843,3
1078451966,256094,1
1078451966,256094,2
1078451966,256094,3
1078451966,256094,4
1496131859,257513,1
478468002,266041,2
478468002,266041,3
812908663,266690,1
1642174625,268811,1
1642174625,268811,2
1642174625,268811,3
875452465,274470,1
875452465,274470,2
875452465,274470,3
2106425216,275070,2
2106425216,275070,3
2106425216,275070,5
2043627368,283600,1
2043627368,283600,2
2043627368,283600,3
2043627368,283600,4
112197812,284041,1
112197812,284041,2
538724705,288461,2
538724705,288461,3
538724705,288461,5
494431518,295197,1
494431518,295197,2
494431518,295197,3
1741655252,299108,1
2110772121,305262,1
2110772121,305262,2
2110772121,305262,6
689859606,306138,1
923450962,310904,1
2072737724,311441,1
1716314459,311546,1
62659189,324225,1
260975974,332387,1
260975974,332387,2
260975974,332387,3
260975974,332387,4
2021334265,342092,1
2021334265,342092,2
2021334265,342092,3
1079495885,344680,1
1079495885,344680,2
1079495885,344680,3
468272582,347156,1
468272582,347156,2
468272582,347156,3
1266547495,348334,1
2133478034,356953,1
2133478034,356953,2
2133478034,356953,3
1331738068,358751,1
542864045,366108,1
542864045,366108,2
542864045,366108,3
1395775061,371729,1
1600849257,375089,1
49249325,375707,1
49249325,375707,2
49249325,375707,3
49249325,375707,4
6187,71,1
23961,117,1
13564,306,1
13564,306,2
730238586,307,2
24324,534,1
22720,885,1
17608,1072,1
1459,1108,1
1459,1108,2
19369,1204,1
19369,1204,2
19369,1204,3
19369,1204,4
17124,1512,1
17124,1512,2
14286,1799,1
8042,1810,1
2066,1818,1
17836,2805,1
5951,2929,1
5951,2929,2
29131,5571,5
369567,6803,1
369567,6803,2
369567,6803,3
65871,7642,1
130957,8590,1
489567,11583,1
14700,14288,1
492504,16992,1
492504,16992,2
492504,16992,3
492504,16992,4
492502,18927,1
461246,19000,1
496253,19530,1
496253,19530,2
488844,20545,1
313468,21634,1
313468,21634,2
313468,21634,3
3951,22579,5
492984,23975,1
492984,23975,2
492984,23975,3
505766,24417,1
489728,26836,2
489728,26836,5
510344,27436,1
510344,27436,2
510344,27436,3
491243,35282,1
6415,51311,1
6415,51311,2
6415,51311,4
498458,55028,1
498458,55028,2
498458,55028,3
1865303615,55322,1
509256,89326,1
506230,96032,1
506230,96032,2
506230,96032,3
518087,101448,1
445444679,103016,1
1391616582,106102,1
1391616582,106102,2
511841,115304,1
512017,116100,1
514661,122589,1
899565932,126870,1
516203628,127816,1
1693314920,128622,1
328956119,129757,1
328956119,129757,2
328956119,129757,3
516624,131785,1
747702304,132097,1
747702304,132097,2
747702304,132097,3
64423444,132099,1
64423444,132099,2
517344,132385,1
1455596748,133454,1
1131749400,134619,1
1767132907,136627,1
1767132907,136627,2
1767132907,136627,3
2031726168,139972,1
517865034,143292,1
932332039,143635,1
2069473293,146609,1
2069473293,146609,2
2069473293,146609,3
1266944504,150806,1
963008843,152196,1
1608807548,152204,1
1608807548,152204,2
1608807548,152204,3
358302053,152262,1
240144027,152263,1
1709869646,167702,1
1709869646,167702,2
1709869646,167702,4
518924960,172438,5
145787409,175015,1
145787409,175015,2
145787409,175015,3
981483398,180697,1
411940336,186614,1
1419063656,187715,1
549863442,191747,1
1615809548,198372,1
831934157,202601,1
487237675,205775,1
487237675,205775,2
487237675,205775,3
1922514805,208771,1
1902849744,210244,1
1906677264,211066,1
1582603276,211459,1
1183023529,229093,1
1183023529,229093,2
1183023529,229093,3
1884146824,243378,1
1950714352,243747,1
1950714352,243747,2
256566793,248673,1
369207202,250103,1
369207202,250103,2
1508485868,263793,1
514734559,269849,1
1032158332,274674,1
800487433,301139,1
800487433,301139,2
800487433,301139,3
800487433,301139,5
1901799151,303808,1
942624075,318284,1
1946074015,319745,1
16079015,328111,1
1050017291,328118,1
1050017291,328118,2
1050017291,328118,3
504371622,332273,1
1809772714,335833,1
1406043039,342998,1
51344496,344549,1
1037699773,353940,1
1797260506,370652,1
1797260506,370652,2
1797260506,370652,3
422586554,371949,1
422586554,371949,2
422586554,371949,3
1188817532,377890,1
55,5,1
55,5,3
822,136,1
1533,196,1
1533,196,2
3948,666,1
3948,666,2
3948,666,3
2397,740,1
2397,740,2
2397,740,3
2397,740,4
15483,1092,1
15483,1092,2
9664,1286,1
9664,1286,2
9664,1286,4
7528,1558,1
7528,1558,2
14660,2723,1
14660,2723,2
14660,2723,4
13868,2860,1
32742,3102,1
20101,3292,1
6855,3349,1
6676,3619,1
14901,4011,1
14901,4011,2
369021,5316,5
85857,7342,1
401077768,8682,1
32229,8796,1
491467,9146,1
491467,9146,2
489069,9182,1
412756,9728,1
412756,9728,2
412756,9728,3
412756,9728,5
489272,9918,1
489272,9918,2
489272,9918,3
489272,9918,4
489611,10965,1
489611,10965,2
489611,10965,3
490348,11118,1
478467,13174,2
488500,18320,1
488500,18320,2
202433008,20048,1
202433008,20048,2
447215967,21699,1
447215967,21699,2
447215967,21699,3
417810,23614,1
417810,23614,2
417810,23614,3
417810,23614,5
84835,23808,5
489729,24054,1
492234,27114,1
492234,27114,2
492234,27114,3
494327,27150,1
494327,27150,2
494327,27150,3
494327,27150,5
502901,27725,1
491403,31198,1
491403,31198,2
510877,32283,1
489063,35189,1
489063,35189,2
489063,35189,3
489063,35189,4
500627,36646,2
500627,36646,3
498215,54555,1
498215,54555,2
498215,54555,3
850490686,87797,2
505788,89594,1
505788,89594,2
20465,89675,1
14532,92919,1
515389,111187,5
513753,113104,1
513753,113104,2
513753,113104,4
514580,116499,1
514580,116499,2
514580,116499,5
512968,119234,1
512968,119234,2
512968,119234,3
518086,119273,1
518086,119273,2
514205,120170,1
514205,120170,2
514205,120170,3
512138,121247,1
512138,121247,2
512138,121247,3
1116829686,121993,1
514790,124701,1
514790,124701,2
1080391310,125250,1
518814,133344,1
518814,133344,2
518814,133344,3
518019,134584,1
518019,134584,2
518019,134584,3
889640923,135578,1
889640923,135578,2
889640923,135578,3
1735094656,135999,1
1735094656,135999,2
1735094656,135999,3
522224787,139346,1
522224787,139346,2
944124675,142358,1
463500653,143255,1
1706428735,148295,2
1932271956,150013,1
182743061,173124,1
464823362,174441,5
15387281,174608,1
15387281,174608,2
15387281,174608,3
365313670,194968,1
1174880646,196375,1
147785284,197081,1
1665150412,212710,1
1665150412,212710,2
1665150412,212710,3
1173566249,215898,1
748185319,217363,1
1617903053,217624,1
1009901236,228522,1
1198028462,236192,1
813147382,258184,1
1982575200,260267,1
1982575200,260267,2
119545921,262651,1
1802296849,287618,1
1802296849,287618,2
1802296849,287618,3
1903182640,291948,1
1903182640,291948,2
1903182640,291948,3
1156954371,302429,1
1156954371,302429,2
1156954371,302429,3
1075205534,306944,1
694304289,308857,1
1015031113,310157,1
979918349,324300,1
979918349,324300,3
898137828,324939,1
356683066,328907,1
465050362,335291,1
1543010453,337368,1
614192120,338072,1
1758638557,341592,1
1758638557,341592,3
1758638557,341592,4
687432056,343096,1
687432056,343096,2
1804808517,344523,1
336826847,361978,1
30100839,374198,1
17179,116,1
1757,370,1
1757,370,2
19140,495,1
2510,1775,1
3963,1804,1
32207,2132,1
11705,2191,1
32654,2271,1
32654,2271,2
19020,2738,1
19020,2738,2
19020,2738,3
19020,2738,4
138566,3022,1
263489,3173,1
263489,3173,2
263489,3173,3
823,5050,1
65867,5082,1
65867,5082,2
65867,5082,3
418067,5314,1
418067,5314,3
67834,5328,1
211,5883,1
211,5883,2
33986,5968,1
33986,5968,2
33986,5968,3
2391,6233,1
29280,7467,1
29280,7467,2
460176,8509,1
460176,8509,2
460176,8509,3
460176,8509,4
492118,12596,1
490812,15931,1
5309,18254,1
492738,19241,1
492738,19241,2
492738,19241,3
489534,22778,1
489534,22778,2
489534,22778,3
489534,22778,4
16369,28393,1
16369,28393,2
493570,29411,1
493570,29411,2
493570,29411,3
494242,36044,1
2141208081,51302,1
2141208081,51302,2
2141208081,51302,3
2141208081,51302,4
2141208081,51302,5
696581350,55041,1
498434,70708,1
498434,70708,2
499814,75125,1
500593,77796,1
500593,77796,2
500593,77796,3
500593,77796,4
503932,95118,1
503932,95118,2
503932,95118,3
503932,95118,5
514934,120300,1
519017,122007,4
514426,122611,1
515415,130727,5
633127529,138766,1
633127529,138766,2
633127529,138766,3
1453184004,139458,1
798539430,140866,1
458261714,143882,1
458261714,143882,2
458261714,143882,3
936945829,145017,1
936945829,145017,2
780943616,148781,1
780943616,148781,2
780943616,148781,3
467499896,149980,1
1393686646,150512,1
469212619,151463,1
469212619,151463,2
469212619,151463,3
1901564987,152180,1
735602708,165347,1
811670766,171219,1
1091040450,177167,1
1657670363,182179,1
1657670363,182179,2
1657670363,182179,3
139334603,192047,1
1266959671,193330,1
126837310,197430,1
1281851716,199298,1
1281851716,199298,2
1281851716,199298,3
339721200,200893,1
258534807,201752,1
798957208,212664,1
1225219354,213484,1
1225219354,213484,3
78276546,217131,1
78276546,217131,2
78276546,217131,3
1797114920,217552,1
2054402274,217556,1
2054402274,217556,2
987334443,218744,1
53213670,235846,1
978297816,239385,1
978297816,239385,2
561090811,239780,1
1157437541,244431,1
491100619,244971,1
169076363,245715,1
169076363,245715,2
1029904029,250621,1
826169635,251128,2
1322168367,256475,1
1322168367,256475,2
1146588992,277650,1
1146588992,277650,2
1146588992,277650,3
1297497516,287850,1
2129609820,295134,1
2129609820,295134,2
2129609820,295134,3
1695047744,296512,1
1538025348,302051,1
1538025348,302051,2
1538025348,302051,3
1362185105,304322,1
1097700395,307245,2
696838866,309816,1
696838866,309816,2
1736183778,310121,1
1736183778,310121,2
1736183778,310121,3
1832898108,312277,1
1832898108,312277,2
1832898108,312277,3
1832898108,312277,4
1898305923,313768,1
1898305923,313768,2
1898305923,313768,3
640413150,325176,1
411135266,326127,1
649127049,328137,1
1389092631,332148,1
1389092631,332148,2
1389092631,332148,3
1489488028,341266,1
1489488028,341266,6
1197213305,345351,1
1197213305,345351,2
1197213305,345351,3
90041325,351174,1
90041325,351174,3
1997774934,355067,1
1654731614,364621,1
846635524,369872,1
846635524,369872,2
846635524,369872,3
8118,118,1
14199,141,1
14199,141,2
14199,141,3
14199,141,4
4222,144,1
4222,144,2
13342,280,1
13342,280,2
13342,280,3
2709,332,1
2709,332,2
25417,478,1
23238,486,1
25145,504,1
25145,504,3
4392,517,1
4392,517,2
6758,671,1
6758,671,3
9455,1068,1
9455,1068,2
7934,1186,1
12382,1230,1
29448,1238,1
29448,1238,2
1434,1577,1
18833,1628,1
18833,1628,2
18833,1628,3
18833,1628,4
4364,1747,1
130,2895,1
6551,3849,1
6551,3849,2
6551,3849,4
1411,4135,1
1411,4135,2
13623,5511,1
129113,5632,1
7862,5867,1
490608,7339,1
6733,7358,1
23609,7605,1
23609,7605,2
27207,11231,5
20558,11621,1
417721,12737,1
491030,14378,1
110748,16300,1
496044,25653,1
496044,25653,2
496044,25653,3
493724,25656,1
493724,25656,2
493724,25656,3
496471,26596,1
495321,26950,1
495321,26950,2
495321,26950,3
21039,50368,5
1814232683,74859,1
1814232683,74859,2
500066,75694,1
500930,78149,1
12665,79500,1
33287,80668,1
515862,105416,1
510586,113111,1
510586,113111,2
510586,113111,3
515325,122133,1
284554986,128973,1
1067866307,135124,1
518307,135295,2
517856,137931,1
836630438,142186,1
1296062304,144569,1
685005254,146375,2
685005254,146375,3
595232525,172820,1
414371447,191698,1
2076301137,194467,1
989703349,195522,1
197488739,203367,1
1163124934,204533,1
349735934,211624,1
525379213,212214,1
1879357497,212438,1
1239432300,215042,1
1239432300,215042,2
1239432300,215042,3
521910189,217635,1
1291788485,223188,1
311442593,236694,1
1794145233,240509,1
1533745081,250569,1
1533745081,250569,2
1193937911,254335,1
1193937911,254335,2
1193937911,254335,4
1374085128,256467,1
1374085128,256467,2
1374085128,256467,4
66930295,267648,1
1426163717,270629,1
367176203,276233,1
367176203,276233,2
367176203,276233,3
259923984,276352,1
259923984,276352,2
1085629117,280681,1
247816922,282826,1
218022830,287849,1
773224669,288993,5
1997284924,294453,1
597258098,296326,2
597258098,296326,3
1675235004,305290,1
1675235004,305290,2
1675235004,305290,3
637780161,308349,1
361109717,311201,1
361109717,311201,2
361109717,311201,3
261422987,314241,1
1277238074,314255,1
1277238074,314255,2
1277238074,314255,3
86186541,314874,1
1275897219,326130,1
1867948446,329371,1
1867948446,329371,2
1867948446,329371,3
1421633446,337024,1
955276916,339492,2
955276916,339492,3
1604074149,342224,1
2041323101,345511,1
511695004,347717,1
511695004,347717,2
511695004,347717,3
1298167747,354865,2
1298167747,354865,3
1298167747,354865,5
245885780,375641,1
15866,20,1
2014138189,393,1
2014138189,393,2
28394,432,1
28394,432,2
28394,432,3
28490,554,1
28490,554,2
26428,1400,1
210,1441,1
14631,1678,1
4808,1692,1
4808,1692,2
518,1748,1
12686,2269,1
12686,2269,2
11432,2329,1
11432,2329,2
11432,2329,3
11432,2329,4
66246,2359,1
66246,2359,2
66246,2359,3
8543,3351,1
13310,3568,1
3655,4171,1
20001,4563,1
20001,4563,2
313256,5973,1
313256,5973,2
313256,5973,3
15257,6428,1
458421,8983,1
27416,9597,1
27416,9597,2
12694,9633,1
459104,10148,1
494556,14748,1
488436,21646,1
488436,21646,2
488436,21646,3
495123,24428,1
498181,28842,1
498181,28842,2
498181,28842,3
499028,36623,1
499028,36623,2
499028,36623,3
498871,43178,1
499461,52200,1
499461,52200,2
499461,52200,3
2126,69177,1
2126,69177,2
2126,69177,4
498329,69488,1
5382,71855,1
506413,82090,1
506413,82090,2
506413,82090,3
506413,82090,6
490843,87352,2
509128,87776,1
509128,87776,2
509128,87776,3
509128,87776,5
508333,99071,1
1401095,99634,1
506384,103261,1
506399,103274,2
508776,105417,1
1925317806,106105,1
513004,119262,1
513004,119262,2
513004,119262,3
929031097,119662,1
513643,124448,1
513643,124448,2
513643,124448,3
469758789,127531,1
469758789,127531,2
518012,134583,1
518257,135338,1
518902,136414,1
1095808830,136987,1
437540136,146711,1
664204689,151169,1
664204689,151169,2
664204689,151169,3
356609813,152476,2
356609813,152476,3
1883285616,153945,1
188824012,160171,1
309029286,185255,1
1559822714,191407,1
1842869254,204165,1
2066834255,212584,1
141761046,212652,1
141761046,212652,2
141761046,212652,3
141761046,212652,5
597712627,212758,1
1075593745,217601,1
1075593745,217601,2
556097834,222126,1
550931534,245733,1
550931534,245733,2
550931534,245733,3
1530362132,250996,1
1530362132,250996,2
1530362132,250996,3
120777474,252729,1
1017334726,256017,1
1017334726,256017,2
1017334726,256017,3
1017334726,256017,4
1718059864,270053,1
161006884,278251,1
174891039,283132,1
1756782008,288741,1
1113949926,298640,1
2054317,304346,1
2054317,304346,2
2054317,304346,3
1135530810,304982,2
1073354082,306139,1
517023812,313587,1
987413865,314090,1
1683656180,320146,1
1026790489,322107,1
2070085717,326350,1
2070085717,326350,2
2070085717,326350,3
1389129627,328110,1
245464976,331049,1
754679985,331203,1
1985379512,332960,1
1985379512,332960,2
1985379512,332960,3
835715000,334710,1
835715000,334710,2
835715000,334710,3
1026166281,343187,1
45083233,347835,1
45083233,347835,2
45083233,347835,3
1029902873,351281,1
1129937420,369765,1
808366430,372563,1
2084908279,376469,1
1221672113,378466,1
1221672113,378466,2
29065834,379381,1
2274,224,1
10775,320,1
10775,320,2
9821,367,1
9821,367,5
8242,413,1
1548985796,1107,1
317,1156,1
7158,1217,1
28580,1226,1
19841,1602,1
19841,1602,2
19841,1602,4
67584,1904,1
67584,1904,2
67584,1904,3
24306,2145,1
11176,2328,1
11176,2328,2
11176,2328,3
11176,2328,4
11912,2724,1
16176,2812,1
7883,2987,2
8136,3939,1
8136,3939,4
10263,3962,1
3077,4215,1
30114,4336,1
19217,4816,1
19497,4872,1
460393,7408,1
460393,7408,2
460393,7408,3
488561,7707,1
488561,7707,3
1186,11227,1
1186,11227,2
1186,11227,3
3272,15835,1
17634,21074,1
31809,23322,1
510203,38967,1
498483,54842,1
506072,57372,2
506072,57372,3
506072,57372,5
489193,60496,1
389177,62770,2
389177,62770,5
509657,76422,1
500578,77730,1
500578,77730,2
500578,77730,3
491765,80507,1
1460681135,81147,1
