user_id,user_name,login_name,broadcaster_type
469387042,picotachinelo,picotachinelo,affiliate
212763047,zedzein,zedzein,affiliate
1003717595,b0eira,b0eira,normal
103815262,redbearitalian,redbearitalian,normal
610974482,itzmachew,itzmachew,normal
69377796,DougKusanagi,dougkusanagi,normal
1140826356,Xmoon7052,xmoon7052,affiliate
135966234,ByExal,byexal,affiliate
1369355482,podrygka_VG,podrygka_vg,normal
802147722,成増にと,narimasu_nito,affiliate
68221742,Rugreezy,rugreezy,affiliate
471171537,hakkai2s,hakkai2s,affiliate
473546291,Tio_vicente,tio_vicente,affiliate
1026914647,Apolloghy,apolloghy,affiliate
523460167,Abichulas,abichulas,affiliate
1399301035,fibbanacisequence,fibbanacisequence,normal
171584839,Bucky0203,bucky0203,affiliate
145194810,AstiNext,astinext,affiliate
511843748,kiakiharu,kiakiharu,affiliate
540574768,Astrillix,astrillix,affiliate
117789582,gliderlolxxx,gliderlolxxx,affiliate
44326346,Gomlhunter,gomlhunter,affiliate
63049364,EvitonR,evitonr,normal
475230075,eriz0o0_,eriz0o0_,normal
441756872,NineJoji,ninejoji,normal
820982958,DennoXDiass,dennoxdiass,affiliate
98719717,vansterXO,vansterxo,affiliate
459905314,Rawmantikos,rawmantikos,affiliate
246191820,ez_m1lan,ez_m1lan,normal
155897459,Yoliitoo,yoliitoo,normal
56110373,barbonation,barbonation,affiliate
1363224204,realmrmarvinfn,realmrmarvinfn,normal
513896557,henry_liffyen,henry_liffyen,normal
499210587,lediineel95,lediineel95,normal
433443068,DiegoBrance,diegobrance,partner
76843210,Shyvadi,shyvadi,affiliate
518371547,Alcolopa,alcolopa,normal
542081859,soldat1k01,soldat1k01,normal
54404363,MagnaZero,magnazero,affiliate
91156389,Afghanistan_Sandcastle,afghanistan_sandcastle,affiliate
590140339,plugoxi,plugoxi,normal
42051528,braxy,braxy,partner
1331826557,Nightblue247,nightblue247,affiliate
549918200,apoferalis,apoferalis,normal
139930616,f0rce13,f0rce13,affiliate
490664146,iamfranchise7,iamfranchise7,normal
139041565,NortonGoldman,nortongoldman,affiliate
62599485,Zitanwolf,zitanwolf,affiliate
519817869,thesneefer,thesneefer,normal
58730617,tildis_tv,tildis_tv,affiliate
466184125,OPAnimes,opanimes,affiliate
173855767,Jessamlv,jessamlv,affiliate
532578738,MiiMiBunny,miimibunny,affiliate
458016927,OverDooZzA,overdoozza,normal
1284681008,a1ka__,a1ka__,normal
531340928,cavanha_a,cavanha_a,affiliate
590864839,ganktempe,ganktempe,normal
147356558,gosy8,gosy8,normal
998430392,LorennfpsX,lorennfpsx,affiliate
615846478,beastybelle97,beastybelle97,affiliate
1370514966,esqalate99,esqalate99,normal
1151252600,TomasRvzzo,tomasrvzzo,normal
802270930,FacuPerez547ok,facuperez547ok,normal
40364162,lolsatoshi,lolsatoshi,affiliate
447795793,la_mesange,la_mesange,affiliate
1016662326,thisnot_double,thisnot_double,normal
115281321,yuululol,yuululol,affiliate
47873831,白號,numberegg1,affiliate
494500380,MenMamut,menmamut,affiliate
1407385522,Thebossffs,thebossffs,normal
240851675,XanDaoBlaCk_,xandaoblack_,normal
110130249,mrmimexe,mrmimexe,normal
520979314,rubensiooo,rubensiooo,normal
242257405,average_top,average_top,affiliate
550954393,absolute_adel4ik,absolute_adel4ik,normal
38368201,Taleaboy,taleaboy,normal
415452978,akashiioficiaL,akashiioficial,normal
94330404,OI_IGU,oi_igu,partner
47790868,harabuni,harabuni,affiliate
435614455,loopsein,loopsein,affiliate
6687410,PantsAreDragon,pantsaredragon,partner
177009132,SkippyMCSGO,skippymcsgo,normal
445583463,Orchaotic,orchaotic,affiliate
698304199,JardasLano,jardaslano,affiliate
76728222,Wolffetwitch,wolffetwitch,affiliate
51154831,NeonTurtle,neonturtle,affiliate
140696397,Tapis90,tapis90,affiliate
467219026,Jmanicans7,jmanicans7,normal
69613054,ArkanisTV,arkanistv,affiliate
466139555,Dantes,dantes,partner
79073988,autolafa,autolafa,affiliate
632523813,William_Baek,william_baek,affiliate
690305865,krish_tv,krish_tv,affiliate
1408604655,tegustavara,tegustavara,normal
38602491,yumdeim,yumdeim,affiliate
503916741,C4_kitty,c4_kitty,normal
1283856361,TioJo07,tiojo07,normal
948369728,xcerzd,xcerzd,affiliate
464203716,LootLess,lootless,affiliate
103389060,BATCHU08,batchu08,normal
144057805,charlao21,charlao21,affiliate
1108860940,Creechiii,creechiii,affiliate
636687190,duckprincess_513,duckprincess_513,affiliate
166111004,lovekk,lovekk,normal
