stream_id,day_date_id,time_of_day_id,user_id,category_id,language_id,viewer_count,hours_watched
316344936407,20260111,1715,44334603,21779,en,148,37.0
317016801140,20260111,1715,84072112,21779,es,146,36.5
317011333593,20260111,1715,750542567,21779,es,145,36.25
315330055921,20260111,1715,34319495,21779,ja,145,36.25
316744645214,20260111,1715,122243070,21779,es,141,35.25
315990246886,20260111,1715,1027557235,21779,en,139,34.75
315215616362,20260111,1715,735613439,21779,zh,138,34.5
317017120628,20260111,1715,1281762285,32399,pt,135,33.75
317014950260,20260111,1715,46168728,21779,es,135,33.75
315659450084,20260111,1715,130789384,21779,de,135,33.75
317076227290,20260111,1715,271542251,21779,en,134,33.5
317017898868,20260111,1715,242212512,32399,pt,133,33.25
316884033910,20260111,1715,175949693,32399,pt,126,31.5
315994691558,20260111,1715,780714404,21779,en,121,30.25
316883905398,20260111,1715,450522102,32399,pt,119,29.75
316964380277,20260111,1715,434168754,32399,es,118,29.5
316998897881,20260111,1715,47799624,21779,en,115,28.75
315679465315,20260111,1715,193511036,21779,en,115,28.75
315997333350,20260111,1715,93715236,21779,pl,114,28.5
315918294117,20260111,1715,118183449,32399,en,114,28.5
316344818135,20260111,1715,52283217,21779,en,113,28.25
316106827992,20260111,1715,44019612,21779,en,113,28.25
315138686038,20260111,1715,516694620,21779,no,112,28.0
317013235033,20260111,1715,11454896,32399,en,112,28.0
317011292788,20260111,1715,165488314,32399,pt,111,27.75
315132248790,20260111,1715,38750912,21779,da,109,27.25
317072783578,20260111,1715,614713499,21779,es,109,27.25
316962826869,20260111,1715,123895389,21779,pt,108,27.0
316960742645,20260111,1715,85354961,21779,es,105,26.25
317017662580,20260111,1715,102610592,32399,pt,104,26.0
315629437922,20260111,1715,99540323,21779,es,104,26.0
316740515550,20260111,1715,123744095,21779,en,104,26.0
317017598708,20260111,1715,171575385,21779,pt,102,25.5
317007840985,20260111,1715,1331826557,21779,en,101,25.25
315627579490,20260111,1715,517660525,21779,pt,101,25.25
316885119606,20260111,1715,145608687,32399,pt,101,25.25
316958380149,20260111,1715,1305455664,21779,pt,99,24.75
315627245666,20260111,1715,436865317,21779,fr,99,24.75
315111944917,20260111,1715,66084241,32399,ru,97,24.25
315658167396,20260111,1715,529223100,21779,fr,96,24.0
315914852197,20260111,1715,879982285,21779,ru,94,23.5
316744243806,20260111,1715,143170396,32399,en,93,23.25
315919084261,20260111,1715,1172383098,21779,de,92,23.0
315919084389,20260111,1715,90752452,21779,it,92,23.0
316883673078,20260111,1715,80084096,21779,pt,92,23.0
317076443226,20260111,1715,138013301,21779,en,88,22.0
317016669940,20260111,1715,437920637,21779,pt,86,21.5
315764400231,20260111,1715,1020972504,32399,en,85,21.25
315996412134,20260111,1715,262288675,21779,en,85,21.25
316962934389,20260111,1715,70088956,21779,pt,85,21.25
316885564918,20260111,1715,144182037,32399,pt,84,21.0
315140192854,20260111,1715,485382886,32399,ru,82,20.5
316740979806,20260111,1715,138279515,21779,en,80,20.0
317015589108,20260111,1715,39629734,21779,es,80,20.0
317195623003,20260111,1715,122087819,21779,es,79,19.75
316801484000,20260111,1715,766154811,21779,es,79,19.75
315385918451,20260111,1715,1301002049,21779,ja,78,19.5
316741025630,20260111,1715,247941368,32399,en,78,19.5
315385897331,20260111,1715,640952922,21779,ja,77,19.25
315160503380,20260111,1715,221578897,32399,ru,77,19.25
317012799321,20260111,1715,593539156,21779,es,76,19.0
315330013297,20260111,1715,605856384,21779,zh,76,19.0
315139671766,20260111,1715,54902156,32399,fi,75,18.75
317194483931,20260111,1715,178251057,21779,en,73,18.25
315997663206,20260111,1715,258900758,21779,ar,70,17.5
317017511156,20260111,1715,128762706,32399,pt,70,17.5
317014547956,20260111,1715,584110378,21779,pt,69,17.25
315386242291,20260111,1715,264044368,21779,ja,68,17.0
315215441770,20260111,1715,52434696,21779,zh,68,17.0
315110067285,20260111,1715,57636154,21779,ru,77,19.25
315110767701,20260111,1715,177266667,32399,ru,70,17.5
315673013347,20260111,1715,776057618,32399,ru,69,17.25
315997010534,20260111,1715,114292402,32399,bg,68,17.0
315996404070,20260111,1715,661330399,21779,pl,67,16.75
315660339172,20260111,1715,699224184,21779,ar,66,16.5
315386255731,20260111,1715,136752343,21779,ja,66,16.5
315675952375,20260111,1715,63708816,21779,en,64,16.0
315338266866,20260111,1715,74799070,21779,zh,64,16.0
316805684448,20260111,1715,206396273,21779,en,64,16.0
315684784887,20260111,1715,52277205,21779,en,63,15.75
316961153397,20260111,1715,639171262,21779,en,61,15.25
315996650342,20260111,1715,506168959,32399,pl,61,15.25
317008165081,20260111,1715,854730095,21779,en,60,15.0
316875481206,20260111,1715,163526114,32399,pt,60,15.0
315685093879,20260111,1715,968984705,32399,en,59,14.75
315685152759,20260111,1715,280234057,21779,en,57,14.25
315122522835,20260111,1715,224611776,21779,en,56,14.0
315679115875,20260111,1715,1363949206,21779,fr,56,14.0
317016273652,20260111,1715,174724831,21779,pt,56,14.0
316803627872,20260111,1715,126324261,21779,en,56,14.0
316107348824,20260111,1715,1223770868,21779,en,55,13.75
315338583410,20260111,1715,44094154,21779,ja,55,13.75
315981581286,20260111,1715,252659215,21779,el,55,13.75
316801779168,20260111,1715,32085614,21779,en,54,13.5
317012778868,20260111,1715,430829630,21779,es,54,13.5
315685016567,20260111,1715,582237986,32399,en,54,13.5
316682936924,20260111,1715,624692622,21779,en,54,13.5
316960809717,20260111,1715,96438697,21779,pt,53,13.25
315919296613,20260111,1715,737957287,21779,ar,52,13.0
316883974006,20260111,1715,244450457,32399,pt,52,13.0
315919363813,20260111,1715,1210425967,32399,en,52,13.0
317017853812,20260111,1715,96928038,21779,pt,52,13.0
316740100062,20260111,1715,401983878,21779,en,51,12.75
316344671831,20260111,1715,494811558,21779,es,51,12.75
315654004324,20260111,1715,95865289,21779,es,51,12.75
317198135003,20260111,1715,148564246,21779,en,51,12.75
315918815461,20260111,1715,49350669,32399,pl,50,12.5
317013947353,20260111,1715,152049547,21779,es,49,12.25
315758798055,20260111,1715,108540251,21779,en,49,12.25
315188845804,20260111,1715,118127357,21779,ar,48,12.0
316802870368,20260111,1715,518944786,21779,es,48,12.0
316961518581,20260111,1715,187723793,21779,es,48,12.0
315685457015,20260111,1715,40517367,21779,en,48,12.0
315628965730,20260111,1715,86590672,21779,fr,48,12.0
317195928795,20260111,1715,121049858,21779,en,47,11.75
316955595637,20260111,1715,403154494,21779,es,46,11.5
317011623897,20260111,1715,462659959,21779,en,46,11.5
315330063089,20260111,1715,873020096,21779,ja,46,11.5
317013173492,20260111,1715,186781129,32399,pt,46,11.5
315111313621,20260111,1715,32725153,32399,sv,46,11.5
315919287397,20260111,1715,59624778,32399,ru,45,11.25
315629461346,20260111,1715,104111426,21779,pt,45,11.25
315995444966,20260111,1715,148264119,21779,it,45,11.25
315131301718,20260111,1715,1402290246,32399,en,45,11.25
316803625824,20260111,1715,886571833,21779,en,44,11.0
316107369816,20260111,1715,564550420,21779,en,44,11.0
315918261477,20260111,1715,32693148,32399,de,43,10.75
316094218200,20260111,1715,50815446,21779,en,43,10.75
315214394730,20260111,1715,240144800,21779,zh,43,10.75
317017247732,20260111,1715,891524489,32399,pt,43,10.75
316742468958,20260111,1715,54559073,21779,en,43,10.75
316683308764,20260111,1715,133198822,21779,es,43,10.75
316685226716,20260111,1715,144516390,21779,en,43,10.75
316742741214,20260111,1715,492985578,21779,es,42,10.5
315083188305,20260111,1715,140514205,32399,es,41,10.25
315997180902,20260111,1715,87038596,21779,hu,41,10.25
317014815860,20260111,1715,1103500343,32399,pt,41,10.25
316107547352,20260111,1715,71712149,21779,en,40,10.0
316106080472,20260111,1715,442310880,21779,en,40,10.0
316802776416,20260111,1715,152302122,21779,en,40,10.0
316961247093,20260111,1715,38386218,21779,pt,40,10.0
316961139061,20260111,1715,69522423,21779,es,39,9.75
316346371415,20260111,1715,132752868,21779,en,39,9.75
316744385118,20260111,1715,126617945,21779,en,39,9.75
317071863002,20260111,1715,114397604,32399,en,39,9.75
317188706907,20260111,1715,784986066,21779,en,38,9.5
315139342166,20260111,1715,209563594,32399,pl,38,9.5
315083192913,20260111,1715,67040431,21779,es,38,9.5
315111620821,20260111,1715,154191759,32399,ru,38,9.5
316346115799,20260111,1715,469786996,21779,es,38,9.5
315160648660,20260111,1715,573865511,32399,ru,37,9.25
315109682005,20260111,1715,83848026,32399,no,37,9.25
317014321268,20260111,1715,658522634,21779,es,37,9.25
316801854816,20260111,1715,653262784,21779,es,37,9.25
315629474018,20260111,1715,45898364,32399,pt,37,9.25
317013459828,20260111,1715,75891532,32399,pt,37,9.25
317069435482,20260111,1715,46719113,21779,es,36,9.0
316745730142,20260111,1715,972517824,21779,en,36,9.0
316107853400,20260111,1715,426492664,32399,en,36,9.0
315683993335,20260111,1715,655217226,21779,en,34,8.5
316685723740,20260111,1715,691712625,21779,es,34,8.5
316961888245,20260111,1715,132095978,21779,pt,33,8.25
316344432727,20260111,1715,43588262,21779,en,33,8.25
316875207798,20260111,1715,448856148,21779,pt,33,8.25
316803818080,20260111,1715,88777758,21779,en,32,8.0
315915186149,20260111,1715,117294163,21779,de,32,8.0
317018003956,20260111,1715,136374547,21779,pt,31,7.75
317012243673,20260111,1715,241165842,21779,en,30,7.5
316746873310,20260111,1715,93479223,21779,en,49,12.25
315684310647,20260111,1715,14226214,21779,en,45,11.25
315330250481,20260111,1715,121077092,21779,ja,43,10.75
316959771637,20260111,1715,1276720542,21779,pt,36,9.0
315109075029,20260111,1715,127146894,21779,ru,35,8.75
315338718322,20260111,1715,801009778,21779,ja,35,8.75
315140086230,20260111,1715,443610947,32399,ru,35,8.75
317011591129,20260111,1715,26367460,32399,en,34,8.5
315996167526,20260111,1715,1253221,32399,de,34,8.5
315678790243,20260111,1715,275524930,21779,en,33,8.25
317017412340,20260111,1715,1096691487,32399,pt,33,8.25
316685481820,20260111,1715,1016967516,21779,es,33,8.25
315679724515,20260111,1715,68691476,32399,pt,33,8.25
316740816222,20260111,1715,268880751,21779,en,33,8.25
315629483362,20260111,1715,714036217,32399,es,32,8.0
315329881201,20260111,1715,148290627,21779,ja,32,8.0
317013965785,20260111,1715,811275419,32399,en,32,8.0
316884398198,20260111,1715,693354948,21779,pt,32,8.0
317017741172,20260111,1715,466184125,32399,es,32,8.0
315744805863,20260111,1715,61722925,21779,de,32,8.0
315083511249,20260111,1715,529537269,32399,pt,31,7.75
316346589911,20260111,1715,23512993,32399,en,31,7.75
315110715861,20260111,1715,1411381192,32399,ru,31,7.75
315160601684,20260111,1715,903461531,32399,ru,31,7.75
315760234599,20260111,1715,32377756,21779,en,31,7.75
315629010018,20260111,1715,1139551897,21779,fr,31,7.75
316884571126,20260111,1715,505346086,21779,es,31,7.75
315338414706,20260111,1715,190132517,21779,en,30,7.5
317008069209,20260111,1715,546104789,21779,en,30,7.5
316885184630,20260111,1715,504381120,21779,es,30,7.5
315140148566,20260111,1715,79073988,32399,ru,30,7.5
315913565029,20260111,1715,510244460,21779,de,30,7.5
316746025310,20260111,1715,544734061,21779,en,30,7.5
316961187317,20260111,1715,1150562614,21779,pt,29,7.25
317011361753,20260111,1715,29223945,21779,en,29,7.25
315626072034,20260111,1715,27045041,21779,es,29,7.25
315630006370,20260111,1715,217579548,21779,fr,29,7.25
314815799534,20260111,1715,115483934,21779,ko,28,7.0
316883900278,20260111,1715,523460167,32399,es,28,7.0
316885037558,20260111,1715,89264980,21779,pt,28,7.0
317015752180,20260111,1715,698304199,21779,pt,28,7.0
317193833691,20260111,1715,459223151,21779,es,28,7.0
316962992629,20260111,1715,208098581,21779,pt,28,7.0
316959346933,20260111,1715,639888784,21779,pt,28,7.0
316964033653,20260111,1715,523967102,21779,es,28,7.0
315997193062,20260111,1715,954532469,21779,en,28,7.0
316685527260,20260111,1715,528896086,21779,es,27,6.75
315111892309,20260111,1715,136920257,32399,ru,27,6.75
317012492121,20260111,1715,269729240,21779,en,27,6.75
316683148764,20260111,1715,135107669,21779,en,27,6.75
315918488677,20260111,1715,1016475805,32399,ru,26,6.5
315997262182,20260111,1715,112211210,21779,pl,26,6.5
315158253268,20260111,1715,874547951,32399,ru,26,6.5
315917301605,20260111,1715,772526523,32399,ru,26,6.5
316963773045,20260111,1715,1293699965,32399,en,26,6.5
315919469925,20260111,1715,167904059,32399,el,26,6.5
317011334105,20260111,1715,722098754,21779,en,26,6.5
315215032554,20260111,1715,778363860,21779,th,26,6.5
315659506788,20260111,1715,532894426,21779,es,26,6.5
316804790368,20260111,1715,1317017086,21779,en,26,6.5
316345933015,20260111,1715,467343048,21779,en,26,6.5
315139650262,20260111,1715,495445773,21779,ru,25,6.25
317195413211,20260111,1715,512412610,21779,es,25,6.25
316741764062,20260111,1715,101740476,21779,en,25,6.25
317074893018,20260111,1715,126577852,32399,en,25,6.25
315997888614,20260111,1715,185648905,32399,tr,25,6.25
315138982742,20260111,1715,191781609,32399,uk,25,6.25
316682870876,20260111,1715,147749823,21779,en,24,6.0
316743193566,20260111,1715,109157055,21779,en,24,6.0
316882330742,20260111,1715,45084349,21779,pt,24,6.0
317075368026,20260111,1715,43548433,21779,es,24,6.0
317072321242,20260111,1715,527370083,21779,es,24,6.0
316964001013,20260111,1715,1348857657,21779,pt,24,6.0
317193931355,20260111,1715,58605049,21779,en,24,6.0
317016748404,20260111,1715,905410967,21779,es,24,6.0
317074164058,20260111,1715,442028242,32399,ru,24,6.0
315629532002,20260111,1715,82876405,32399,pt,24,6.0
316105381720,20260111,1715,50466071,32399,en,24,6.0
316884621174,20260111,1715,228444154,32399,es,24,6.0
315919434341,20260111,1715,104004995,32399,hu,24,6.0
315139337174,20260111,1715,157540598,32399,fi,23,5.75
317016363124,20260111,1715,85277140,32399,pt,23,5.75
315684815095,20260111,1715,750927853,21779,en,23,5.75
315157785300,20260111,1715,77285418,32399,uk,23,5.75
316962256885,20260111,1715,583188602,21779,es,23,5.75
317195747291,20260111,1715,691891252,32399,en,23,5.75
316963460469,20260111,1715,951911483,32399,es,23,5.75
315685547127,20260111,1715,945739529,21779,es,23,5.75
317012152665,20260111,1715,65841041,21779,en,23,5.75
316682405852,20260111,1715,554655617,21779,en,23,5.75
315628748386,20260111,1715,46197216,21779,fr,23,5.75
317076383834,20260111,1715,254219717,21779,en,22,5.5
315997099366,20260111,1715,48575043,21779,it,22,5.5
315763292647,20260111,1715,68174363,21779,pl,21,5.25
317013882457,20260111,1715,103259860,21779,en,21,5.25
317012162905,20260111,1715,835228719,21779,en,21,5.25
315336751858,20260111,1715,31172876,21779,zh,20,5.0
316963137397,20260111,1715,1217686194,21779,es,19,4.75
316346950487,20260111,1715,125565413,21779,en,24,6.0
315329953009,20260111,1715,151305884,21779,ja,24,6.0
315678377187,20260111,1715,595056651,21779,fr,24,6.0
317013076313,20260111,1715,160945144,21779,es,24,6.0
315083213393,20260111,1715,36981633,21779,es,23,5.75
315112040021,20260111,1715,214952232,21779,en,23,5.75
316884605046,20260111,1715,498344332,21779,es,23,5.75
317196159707,20260111,1715,71879426,21779,en,23,5.75
316742435550,20260111,1715,68698993,21779,en,22,5.5
315764308583,20260111,1715,46374306,21779,de,21,5.25
316964458741,20260111,1715,77420891,32399,es,21,5.25
315677726435,20260111,1715,92851020,32399,fr,21,5.25
315160084692,20260111,1715,262712890,32399,ru,21,5.25
317016089460,20260111,1715,111531084,21779,pt,21,5.25
316683305308,20260111,1715,115281321,21779,en,21,5.25
315330169201,20260111,1715,411435716,21779,zh,21,5.25
315386102003,20260111,1715,434074084,21779,ja,21,5.25
315996822502,20260111,1715,912632002,21779,el,21,5.25
316885272182,20260111,1715,576294912,32399,pt,21,5.25
317014869620,20260111,1715,162185183,32399,pt,20,5.0
315330033777,20260111,1715,1024357134,21779,ja,20,5.0
316346606423,20260111,1715,152416667,21779,en,20,5.0
316882804342,20260111,1715,552122852,21779,pt,20,5.0
315111227477,20260111,1715,1109998388,32399,ru,20,5.0
317006330841,20260111,1715,76843210,21779,en,20,5.0
316346784855,20260111,1715,1329459392,21779,en,20,5.0
317193677915,20260111,1715,75823604,21779,en,20,5.0
315159278164,20260111,1715,884485818,32399,ru,20,5.0
315111441493,20260111,1715,722165997,21779,ru,20,5.0
316963155317,20260111,1715,841140732,21779,es,20,5.0
316346772439,20260111,1715,544538031,21779,en,20,5.0
317017338484,20260111,1715,530797260,32399,pt,20,5.0
315209005933,20260111,1715,486207475,21779,ar,19,4.75
316884856566,20260111,1715,204073568,32399,pt,19,4.75
315325072369,20260111,1715,741018391,21779,ja,19,4.75
317016850292,20260111,1715,159699835,21779,pt,19,4.75
317071057498,20260111,1715,675921086,21779,en,19,4.75
315629732066,20260111,1715,142467782,32399,es,19,4.75
316959341685,20260111,1715,193939160,21779,pt,19,4.75
315105611474,20260111,1715,909068867,28834,en,19,4.75
316960383989,20260111,1715,263134318,21779,pt,19,4.75
316744157150,20260111,1715,137949545,21779,en,19,4.75
316346468823,20260111,1715,181501043,21779,en,19,4.75
317017362932,20260111,1715,961159639,32399,es,19,4.75
315381937907,20260111,1715,595695722,21779,zh,19,4.75
316804455008,20260111,1715,138850222,21779,en,19,4.75
315386192499,20260111,1715,740794632,21779,ja,19,4.75
315997135718,20260111,1715,136752435,21779,de,19,4.75
317010359129,20260111,1715,70181716,21779,en,19,4.75
315155340500,20260111,1715,414224575,21779,ru,19,4.75
315763614567,20260111,1715,100249698,32399,de,18,4.5
315160111316,20260111,1715,48162522,21779,sv,18,4.5
316883060726,20260111,1715,710361229,32399,pt,18,4.5
316883225718,20260111,1715,491536016,21779,es,18,4.5
315997007974,20260111,1715,504046712,21779,it,18,4.5
315111980373,20260111,1715,599962280,32399,ru,18,4.5
315659511524,20260111,1715,141344979,21779,es,18,4.5
315152483688,20260111,1715,93141604,21779,zh,18,4.5
315998112230,20260111,1715,152216193,21779,de,18,4.5
315756442215,20260111,1715,91156389,21779,en,18,4.5
317195101403,20260111,1715,152212484,21779,en,18,4.5
317075551834,20260111,1715,141112292,21779,en,18,4.5
315627478370,20260111,1715,418053885,21779,fr,18,4.5
316885107830,20260111,1715,159955792,32399,es,18,4.5
315917429221,20260111,1715,535203430,32399,de,18,4.5
315685602039,20260111,1715,406016961,21779,es,18,4.5
315914922469,20260111,1715,188312533,21779,el,17,4.25
316883790966,20260111,1715,140150930,32399,pt,17,4.25
316806131168,20260111,1715,101907057,21779,es,17,4.25
315330008561,20260111,1715,1136501182,21779,ja,17,4.25
315385789043,20260111,1715,558113382,21779,ja,17,4.25
317016501620,20260111,1715,248567362,21779,es,17,4.25
316962446069,20260111,1715,223557636,21779,es,17,4.25
316347007575,20260111,1715,227490844,32399,en,17,4.25
317075154010,20260111,1715,135410960,21779,es,17,4.25
315139424726,20260111,1715,461939704,21779,ru,17,4.25
315330201329,20260111,1715,52418902,32399,pt,16,4.0
316684468956,20260111,1715,1223246930,21779,en,16,4.0
316346616023,20260111,1715,272206438,21779,en,16,4.0
316883383414,20260111,1715,488899361,21779,es,16,4.0
316745368286,20260111,1715,81908229,32399,en,16,4.0
316885028598,20260111,1715,484728719,32399,es,16,4.0
316884749942,20260111,1715,727422365,21779,es,16,4.0
315140177878,20260111,1715,707873498,32399,ru,16,4.0
316883720182,20260111,1715,1001201324,32399,pt,16,4.0
315160028756,20260111,1715,1325077524,32399,sv,16,4.0
315160741460,20260111,1715,1004173645,32399,ru,16,4.0
317016466676,20260111,1715,208086734,21779,pt,16,4.0
316962599157,20260111,1715,406070265,21779,pt,15,3.75
315215555562,20260111,1715,475728732,21779,en,15,3.75
317193867483,20260111,1715,922896261,21779,en,15,3.75
317017291252,20260111,1715,601512988,21779,es,15,3.75
315111428565,20260111,1715,913891319,21779,pl,14,3.5
317073794778,20260111,1715,554156872,21779,en,14,3.5
317017850740,20260111,1715,555883539,21779,es,13,3.25
316883697270,20260111,1715,240580767,21779,pt,13,3.25
317198199771,20260111,1715,48453227,21779,en,13,3.25
315684168311,20260111,1715,23794568,21779,en,12,3.0
315763993831,20260111,1715,191615677,21779,de,11,2.75
316963089525,20260111,1715,175968322,21779,es,25,6.25
315139906902,20260111,1715,170921678,21779,pl,22,5.5
316746984926,20260111,1715,509081895,21779,es,21,5.25
314815808750,20260111,1715,554228888,21779,ja,20,5.0
316963884789,20260111,1715,801635297,21779,es,19,4.75
316880884214,20260111,1715,131251278,21779,pt,19,4.75
315679763811,20260111,1715,27621732,21779,fr,19,4.75
316345654871,20260111,1715,70385616,21779,en,18,4.5
317076372314,20260111,1715,58518759,21779,en,18,4.5
316961809781,20260111,1715,480870848,21779,pt,17,4.25
316343826263,20260111,1715,49804518,21779,en,17,4.25
316885166838,20260111,1715,43789922,21779,es,17,4.25
317197523163,20260111,1715,102890210,21779,en,17,4.25
