category_id,game_mode_id
329951934,2
1074044196,1
456845141,1
2085980140,1
2085980140,2
2085980140,3
451007760,1
451007760,2
451007760,3
451007760,6
250649084,1
608663369,5
1973021295,1
556907291,1
2133072147,2
2133072147,3
2133072147,5
766571430,1
766571430,2
766571430,3
957620847,1
1174705424,1
1535225577,1
1374834939,1
1374834939,2
1374834939,3
723461364,2
723461364,3
723461364,6
997367275,1
111205020,2
111205020,3
344035090,1
1496435078,1
960705568,1
262437666,1
262437666,2
262437666,3
2011938005,1
2011938005,2
2011938005,3
717461581,1
1130536655,1
1997110819,1
1853781077,1
1853781077,2
1853781077,3
1362102608,2
1362102608,3
296636215,1
296636215,2
296636215,3
1559845263,1
1630435000,1
974753604,1
974753604,3
1115993535,1
1115993535,2
1115993535,3
1115993535,4
1038690617,1
482579574,1
482579574,2
482579574,3
2059463486,1
494099,NA
1397210469,NA
509670,NA
1584836809,NA
18707,1
18707,2
24664,2
24664,3
24664,5
27103,1
27103,2
16676,2
16676,3
1468,1
32345,1
32345,2
32345,3
32345,4
9435,1
9455,1
9455,2
1229,1
1229,2
13050,1
16782,1
10609,1
10609,2
31376,1
31376,2
31376,3
73586,1
10033,1
11879,1
515349,2
515349,5
369380,1
369380,2
369380,3
18271,1
18271,4
18444,1
460636,1
460636,2
460636,3
460090,1
489401,1
489401,2
489401,3
489401,4
68351,1
68351,2
488910,1
488910,2
488910,3
460316,1
460316,2
460316,3
489635,1
489635,2
489635,3
489635,4
489635,5
489635,6
490292,1
490292,2
490292,3
489335,1
490655,1
490655,5
495122,1
495122,2
495122,3
493815,1
494806,1
2113043143,1
2113043143,2
2113043143,3
20061,2
20061,3
20061,5
20941,2
20941,3
20941,5
498482,1
498482,2
498482,3
497497,2
497497,3
498417,1
498417,2
504651,1
1122982998,1
1122982998,2
1122982998,3
504462,1
504462,2
504462,3
504462,4
502732,6
7331,1
518014,1
518014,2
518014,4
512818,1
512818,2
510056,1
102007682,1
41272850,1
513949,1
516086,1
516086,2
516086,3
518144,1
518144,2
518144,3
517030,1
517409,1
517409,2
518213,2
518213,3
518213,4
518873,1
518873,2
518873,3
518715,1
518715,2
518715,3
519103,1
519103,2
519103,3
278888515,2
1158884259,1
1158884259,2
1158884259,3
1036710512,1
1036710512,2
1036710512,3
1036710512,5
741249831,1
741249831,2
741249831,3
741249831,5
2058220722,1
223869970,1
223869970,2
223869970,3
1937599489,1
1937599489,2
1937599489,3
1515862749,1
743214338,1
743214338,2
743214338,3
623291583,2
2104758320,1
2104758320,2
2104758320,3
655697363,1
655697363,2
655697363,3
1414860634,1
1414860634,3
1780647523,1
904864974,1
904864974,2
515881069,1
515881069,2
515881069,3
745589378,1
669337588,1
669337588,2
815708878,1
1337444628,1
1337444628,2
1337444628,3
1462834331,1
1462834331,2
1462834331,3
1462834331,5
400407464,1
400407464,2
400407464,4
1426040084,1
1360792487,1
1360792487,2
1360792487,3
1622285067,1
1622285067,2
1622285067,3
1112609075,1
1838595458,1
207506430,1
207506430,2
207506430,5
1136666301,1
1136666301,2
1136666301,3
1306936545,2
1306936545,3
1306936545,5
1306936545,6
2070503153,1
2070503153,2
2070503153,3
171397398,1
1826300051,1
1826300051,2
1826300051,4
871967156,1
871967156,2
871967156,3
1288749557,1
1513709213,2
1396827532,1
36155611,5
12826,NA
1260,1
1260,2
10229,5
10322,1
30028,1
9891,1
6521,1
6521,3
18808,1
18808,2
18808,3
18808,4
14406,1
13765,1
13765,2
13765,4
1033,1
12983,1
115977,1
7665,1
73914,1
73914,2
73914,3
460637,1
460637,2
460637,3
489170,1
489170,2
489170,3
535155317,1
535155317,2
458224,1
490382,1
490382,2
490382,3
491115,2
491115,3
490713,1
493551,1
493551,2
493551,3
493551,5
490757,1
490757,2
6369,1
497456,1
493048,1
494552,1
492535,1
494683,1
494683,2
494683,3
494925,1
494925,2
494925,3
494508,1
494508,2
497509,5
509110,1
509110,2
509110,3
509110,4
497467,1
497467,2
497467,3
505705,1
499888,1
503116,1
503116,2
125264560,1
125264560,2
125264560,3
125264560,4
29106,1
506410,1
506410,2
506410,3
508948,1
508948,2
508948,5
510590,1
512708,1
512708,2
512998,1
513589,1
513589,2
513589,5
517159,1
517159,2
1945673289,1
516866,2
516866,3
516866,5
1222194375,1
1222194375,2
1222194375,3
519291,1
836519689,1
836519689,2
836519689,3
2146039317,2
2146039317,6
1913410799,1
1913410799,2
1913410799,3
1311010677,1
1311010677,2
1311010677,3
1735523241,1
1174942814,1
1174942814,2
1174942814,3
2013539540,1
467499896,1
1411398523,2
1411398523,6
1432406535,1
1471416868,1
1471416868,2
1471416868,3
1074670131,2
478407715,1
478407715,2
478407715,3
778386489,1
1075600787,1
1075600787,2
1075600787,3
2014795392,1
2014795392,2
2014795392,3
1952699919,1
1286840579,2
1286840579,3
330654616,1
330654616,2
330654616,3
330654616,4
737987407,1
737987407,2
737987407,3
1533745081,1
1533745081,2
95537711,1
58626275,1
276636094,1
227689960,1
340920845,1
340920845,2
721156300,2
721156300,3
721156300,6
14842174,1
14842174,2
14842174,3
2091165871,1
2091165871,2
1819887434,1
1982936547,NA
26677558,1
367176203,1
367176203,2
367176203,3
1133341572,1
628949545,1
628949545,2
628949545,3
375403621,1
375403621,2
1320984402,1
1320984402,2
1320984402,3
1320984402,4
2068583461,1
2068583461,2
2068583461,3
1868356881,1
1868356881,2
1868356881,3
1230742965,1
364677525,1
2092725748,1
1263723897,1
1263723897,2
1263723897,3
1317379021,1
93798731,1
93798731,2
93798731,3
1222247252,1
1222247252,2
706243422,1
114524791,1
114524791,2
599341766,2
599341766,3
103828,NA
23857,NA
313558,1
313558,2
313558,3
1041,1
1041,2
1041,3
19423,1
12789,1
12789,2
33180,1
33180,2
33437,1
33437,2
33437,3
19745,1
19745,2
14081,1
369261,1
369261,2
1654,1
391475,1
391475,2
391475,3
31007,1
31007,2
2786,1
313197,1
313197,2
8068,1
110758,1
7022,1
7022,2
7022,3
490130,1
488559,1
494162,1
25130,1
497480,1
492553,1
492553,2
488379,1
491318,1
491318,2
491318,3
491318,4
492810,1
493217,1
493217,2
489111,1
489111,2
489111,3
489111,5
491381,1
491381,2
490948,2
490948,3
490948,5
492546,1
492546,2
492546,3
941530474,1
941530474,2
941530474,4
494839,1
494839,2
494839,3
497697,1
497697,2
498289,1
498289,2
498289,3
498289,5
497304,1
497304,2
497304,3
497304,5
16059,NA
506438,1
518006,1
510580,1
1064893715,1
1064893715,2
512033,1
512033,2
512033,3
512534,1
512534,2
512534,3
515605,1
515605,2
515605,3
515605,5
519492,1
519492,2
519492,3
513501,2
1549167076,1
518692,1
518692,2
518692,3
1693314920,1
1102949822,1
512709,1
512709,2
512709,3
512709,4
1147745783,1
1274531553,1
1274531553,2
1274531553,3
1960341762,1
766548668,1
766548668,2
766548668,3
310427916,NA
1115711128,1
1115711128,2
1115711128,3
1728683467,1
1728683467,2
1728683467,3
1581126534,1
589569308,2
589569308,3
965771331,1
1348809580,1
1348809580,2
1447325110,2
1447325110,3
464339927,2
464339927,3
2066107586,1
2066107586,2
2066107586,3
1743359147,2
380978759,2
380978759,3
1427027827,1
1427027827,2
1427027827,3
468533702,5
1998460476,1
1330093788,1
818770426,1
818770426,2
818770426,3
818770426,4
666511413,1
666511413,2
666511413,3
568403654,1
2032359315,1
1290134935,1
1393304883,2
1393304883,3
1393304883,5
709292565,1
1248633549,1
1984929743,1
1067830406,1
542560980,1
450732811,5
1023750977,2
1023750977,3
1023750977,5
695642082,1
1978068952,1
1354355809,2
1354355809,3
1354355809,4
1448308190,1
1448308190,2
1448308190,3
1833267150,1
1833267150,2
1833267150,3
1833267150,4
801121736,2
801121736,3
801121736,5
197722329,1
164328073,1
818633916,2
818633916,3
155820977,1
155820977,2
155820977,3
1108512786,NA
767047892,1
976777994,1
976777994,2
976777994,3
999357386,1
1568081763,NA
508513,NA
497451,NA
609194457,NA
499551,NA
508798,NA
21934,2
21934,3
21934,5
7830,1
7830,2
8090,1
5360,1
5815,1
25417,1
3947,1
19275,1
19275,2
19275,3
19275,5
17828,1
22959,1
65953,1
65953,2
65953,3
1598,1
16282,1
16282,2
16282,3
4540,1
4540,2
4540,4
30740,1
31750,1
31750,2
31750,3
369579,1
369579,2
369579,3
369579,5
19714,5
459676,1
15134,2
15134,3
15134,5
67637,1
20422,1
1835475218,1
418016,1
459064,1
459064,2
459064,3
21136,2
21136,5
489567,1
510117,1
17010,2
17010,5
496853,1
496853,2
496853,3
496853,5
33843,1
33843,2
33843,3
33843,5
493997,1
493997,3
496697,1
496697,2
496697,3
505980,1
513553,1
513553,2
513553,3
513553,5
1814232683,1
1814232683,2
8259,1
503018,5
509066,1
509066,2
509066,3
515066,1
515066,2
515066,3
509529,1
509529,2
509529,3
509529,5
509529,6
1161800735,1
511864,1
511471,1
518597,1
512782,1
512782,2
512782,3
514930,1
511270,1
149675302,1
149675302,2
149675302,3
457975278,5
517109,1
517109,2
517109,3
518016,1
519528,NA
519192,1
1262047844,1
1275666892,1
1275666892,2
1275666892,3
279014883,1
279014883,2
1940320402,1
1940320402,2
1940320402,5
517865034,1
1829367372,1
1872405818,2
486610138,1
1489336423,1
654543582,1
654543582,3
1678052513,1
1678052513,2
1678052513,3
1678052513,4
983841243,2
983841243,3
983841243,6
742621569,1
1525064575,1
518873981,1
518873981,2
1393020629,1
1393020629,3
1393020629,5
477529029,1
1794145233,1
719596946,1
1093704745,NA
2060730947,1
2060730947,2
143106037,1
143106037,2
143106037,3
556366820,1
556366820,2
556366820,3
185606059,1
185606059,2
185606059,4
286759738,1
286759738,2
144418804,2
144418804,3
1756782008,1
441530517,1
441530517,2
441530517,3
671758193,1
2047927150,1
1832161062,1
942317893,1
942317893,2
942317893,3
537350815,1
640413150,1
1079495885,1
1079495885,2
1079495885,3
715873020,1
1313707874,1
1857688040,1
1857688040,2
1857688040,3
1331738068,1
1756849208,1
1756849208,2
3623,NA
497334,NA
19009,NA
491180,NA
15062,1
23453,1
19731,1
19731,2
19731,3
19731,4
27127,1
18381,1
18381,2
2274,1
9954,2
9954,5
14805,1
7689,1
18889,1
19622,1
19622,2
19622,3
1468190144,5
7335,1
14432,1
14432,2
14432,3
10389,1
10389,2
24623,2
24623,5
9531,1
1497,1
118198,1
118198,2
118198,3
29143,1
29143,3
18871,1
18871,2
18871,4
5887,1
5887,2
5887,3
5887,4
91423,1
91423,2
91423,3
30367,1
413569,2
413569,3
413569,5
5288,5
18231,1
8672,1
17794,1
17794,4
458912,1
11571,1
11571,2
11571,4
32507,2
32507,3
2507,1
12921,1
28834,2
28834,3
28834,5
490432,1
313146,1
494082,1
27116,5
20922,5
496885,1
496885,2
496885,3
497301,2
16937,1
16937,2
497156,NA
948446385,1
503446,1
502829,5
506274,1
505845,1
505845,2
505845,6
508685,1
506407,1
506407,2
506407,3
508292,1
508292,2
508292,3
509549,1
509549,2
509725,1
509725,2
509725,3
511183,1
510530,1
510530,5
515621,1
512971,2
513566,1
514194,1
514194,2
514194,3
896525007,1
513913,1
514974,2
514974,3
514974,6
515169,1
516064,1
516064,2
516064,3
515630,1
516728,1
516728,2
516728,3
517330,1
512864,2
512864,6
14333696,2
14333696,3
14333696,5
1535635666,1
382835903,1
232131679,1
232131679,2
232131679,3
1942870634,1
1942870634,2
1942870634,3
1668881185,1
1668881185,2
1668881185,3
1311006114,1
1804231074,1
1804231074,2
1846293708,1
1019674856,1
1019674856,2
561028012,5
25751086,1
25751086,2
25751086,3
463659004,1
463659004,2
463659004,3
575161705,1
575161705,2
575161705,4
458881234,1
458881234,2
458881234,3
458881234,5
32736074,2
32736074,3
32736074,6
975920470,1
975920470,2
618479630,1
618479630,2
618479630,3
1158015379,1
1941987062,1
1941987062,2
1941987062,3
1703278625,1
337032217,1
623821345,1
623821345,2
623821345,3
1471610418,1
1471610418,2
1471610418,3
1989495959,1
1584929439,1
1584929439,3
487085252,1
10710,NA
490413,NA
584,1
584,2
584,3
2162,1
2162,2
5126,1
14766,1
14766,3
1783074489,1
2770,1
2770,2
7934,1
33175,1
14543,1
14543,2
637617244,1
637617244,2
637617244,3
67584,1
67584,2
67584,3
24399,1
24399,2
10090,1
1146782253,1
1146782253,2
759,1
30720,1
32742,1
207,1
207,2
68000,1
1116745944,1
1116745944,2
1116745944,3
313164,1
313164,2
460620,1
460620,3
489767,1
489767,2
490378,1
431065997,1
476269,1
476269,2
313464,1
313464,2
491572,1
491572,2
489721,1
459327,1
459327,2
459327,3
488153,1
505371,1
491220,1
491220,2
489534,1
489534,2
489534,3
489534,4
495416,1
505257,2
505257,3
505257,5
501951,1
496735,1
496735,2
496735,3
496499,1
503233,1
2009742488,1
500627,2
500627,3
1290987762,5
460160,1
498523,2
498523,3
498523,5
22761,NA
506078,1
506078,2
506078,3
1544878267,1
1249600852,1
1249600852,2
511746,1
511746,2
511746,3
516921,1
516921,2
770229477,1
514207,1
514207,2
514207,3
1967084783,1
518222,1
518630,1
1768794134,1
1768794134,2
1768794134,3
1585949885,1
1585949885,2
1585949885,3
1244970157,1
1244970157,2
1768423951,1
1768423951,2
1280358639,1
1280358639,2
1280358639,3
749092120,1
749092120,2
749092120,3
1795884306,5
155409827,1
155409827,2
533344586,1
533344586,2
533344586,3
1230556872,2
1230556872,3
1230556872,5
1173887206,1
1173887206,2
1173887206,3
1910324696,1
1650532095,1
1650532095,2
1264082964,5
158745736,1
1331855755,1
1331855755,2
1630297266,1
1995842324,1
1995842324,2
1995842324,3
686119195,1
686119195,2
686119195,3
264231625,2
264231625,6
1628434805,1
1628434805,2
1515015750,1
1515015750,2
1515015750,3
1515015750,5
1515015750,6
1904996652,1
1580396182,1
1580396182,2
1074401885,1
627798963,1
627798963,2
627798963,3
394758168,2
394758168,3
1937002451,1
1937002451,2
1937002451,3
602694215,1
1106985046,1
1106985046,2
1106985046,3
1277238074,1
1277238074,2
1277238074,3
1097401568,1
1965879018,1
2134326347,1
2134326347,2
2134326347,3
756802928,1
756802928,3
347755241,2
1159534097,1
1645815836,1
1923236616,2
621302061,1
1912984725,1
1248698972,2
448375,NA
247865501,NA
11282,1
5804,1
23894,1
23894,2
23894,3
23894,4
12453,1
12453,2
8144,1
19156,1
23239,1
23239,3
10425,1
26881,1
26881,2
26881,3
32542,1
370472,1
370472,2
30924,2
30924,5
19490,1
19490,2
369075,1
369075,2
369075,3
369075,4
460619,1
461389,1
2971,1
490446,1
490446,2
490446,3
490446,4
489164,1
490919,1
491870,1
491870,2
491870,3
461492,2
461492,3
488518,1
488518,2
488518,3
461529,1
458900,1
491177,1
490425,1
490425,2
490425,3
490425,5
493926,1
15013,1
494684,1
494684,2
494684,3
496960,1
497078,1
497078,2
497078,3
497118,1
497118,2
497118,3
497118,5
34025,1
493489,1
493489,2
493489,3
513056,2
513056,3
494134,1
494134,2
494134,3
512121,1
498638,1
498638,2
498638,3
498555,1
498668,1
498668,2
498668,3
1628282362,1
510198,1
499677,1
489405,NA
83418,NA
506489,2
506489,3
506489,5
506462,1
511910,1
509541,1
509541,2
509541,3
509541,4
510578,1
510578,2
343455332,1
512034,1
512968,1
512968,2
512968,3
7193,1
7193,2
510911,1
516944,5
517528,1
517528,2
517528,3
863451903,2
863451903,3
863451903,5
518764,1
518764,2
518764,3
518764,5
1964246040,1
633454324,2
633454324,3
838226069,1
1865647616,5
1241582824,1
1241582824,2
1241582824,3
520083701,1
520083701,2
350892884,1
350892884,2
350892884,3
1055115891,1
2024628907,1
1657670363,1
1657670363,2
1657670363,3
1414211237,1
1414211237,2
1414211237,3
1280007947,1
2076301137,1
961637126,1
898165571,1
21842902,1
126296160,1
126296160,2
1155182970,1
1155182970,2
1155182970,3
315105256,1
1103329864,1
1196356222,1
1787091957,1
1787091957,2
1787091957,4
2106425216,2
2106425216,3
2106425216,5
1380927042,1
1687781131,1
1687781131,2
1687781131,3
848813638,2
538724705,2
538724705,3
538724705,5
1997284924,1
309196919,1
324223699,3
2124007713,2
2124007713,3
1094044362,1
1094044362,2
1094044362,3
3395282,1
3395282,2
3395282,3
1418178189,2
1861044388,1
1861044388,2
401050785,1
253234167,1
253234167,2
253234167,3
916725229,1
1584745140,NA
1951012895,NA
511385,NA
187,1
23017,1
23017,2
23017,3
2711,1
3958,1
22848,1
22848,2
21101,1
65663,1
65663,2
65663,3
13420,1
28897,1
115546,1
115546,3
2634,1
2634,2
2634,4
7291,1
6604,1
458641,1
458641,2
85857,1
17362,1
488758,1
488479,2
27101,2
34222,1
34234,1
490644,1
490644,2
490644,3
10493,1
10493,2
7690,1
493125,1
21075,2
21075,3
21075,5
1281,2
1281,5
499560,1
495961,1
496000,1
496503,1
496503,2
496503,3
497440,2
6959,1
6959,2
6959,3
17313,1
498093,1
498093,2
498093,3
509249,1
509249,2
509249,3
497527,1
500008,NA
506412,1
506412,2
506412,3
25416,NA
31080,NA
374711699,1
5899,NA
10028,5
505045,NA
506376,1
506376,2
506468,1
506468,2
506468,3
1426287911,1
510150,1
510150,2
435870350,1
659192029,2
659192029,5
512341,1
512984,1
514308,1
514308,2
515865,1
516888,1
516888,2
516888,3
516632,1
515586,1
100748035,1
100748035,2
100748035,3
566023318,1
1924563761,1
621254945,1
1022719138,1
1022719138,2
1022719138,3
1404892383,1
1044890345,1
506089309,1
431371739,2
431371739,3
431371739,5
458012948,1
1061961565,1
276369854,NA
1833694612,1
1833694612,2
1833694612,3
1833694612,4
1299144050,1
1299144050,2
1299144050,3
1299144050,4
715052357,1
620146360,1
880825863,1
1671346441,2
1671346441,3
1531824392,1
72120714,2
72120714,3
155185231,1
385247527,1
513314011,1
1162901384,1
1307789945,1
1582571857,1
255386500,1
255386500,2
255386500,3
2109666737,1
712125648,1
712125648,2
712125648,3
361109717,1
361109717,2
361109717,3
896117537,1
201872864,1
201872864,2
201872864,3
1275897219,1
2113714497,1
994861168,1
1046204006,1
347466298,1
1706971195,2
1706971195,3
1706971195,4
1291704893,1
518847,NA
27602,NA
497248,NA
18763,1
11386,1
11172,5
65706,1
65706,2
65706,3
829248383,1
829248383,2
829248383,4
31894,1
1818,1
5620,1
5620,2
8271,1
14111,1
16145,1
16145,2
16145,4
66410,1
313331,1
313331,2
313331,3
16570,1
28924,1
28924,2
140035,2
140035,3
140035,5
847929177,1
847929177,2
847929177,3
488820,1
488820,2
488820,3
459262,1
459104,1
1186,1
1186,2
1186,3
491878,1
491878,2
489538,1
489201,1
489201,2
489201,3
10805,1
509196,1
502914,1
497471,1
496712,1
496712,2
496712,3
496712,4
491403,1
491403,2
493280,1
493280,2
493280,3
493280,5
493280,6
492113,2
492113,3
492113,5
1217501451,1
1217501451,2
497437,1
2043449207,1
2043449207,2
2043449207,3
782322359,1
782322359,2
782322359,3
506230,1
506230,2
506230,3
4569,1
506458,1
506458,2
506458,3
506458,4
508662,2
508662,3
509356,1
509356,2
509356,3
509356,4
1945861843,1
510106,1
510773,1
1746925300,1
518086,1
518086,2
512989,1
512989,2
512989,3
97210601,1
97210601,2
97210601,3
1648314772,1
1648314772,2
1648314772,3
518088,1
511850,1
511850,2
511850,5
514984,1
512887,1
519100,1
1754564141,1
1754564141,2
1754564141,3
1754564141,6
518007,1
988100999,1
988100999,2
988100999,3
1520501777,1
1520501777,2
1520501777,3
1735094656,1
1735094656,2
1735094656,3
2143096682,1
1571205119,1
1571205119,2
1109059789,2
1109059789,3
1109059789,5
1180890490,1
362350179,1
1594393054,1
796671761,1
1228709591,1
678842894,1
44005315,1
62760102,2
2091696826,1
1948090606,1
1941028989,1
119464928,1
1407096487,1
1024694500,1
1024694500,2
1024694500,3
1489578268,1
1730526563,1
1730526563,2
1730526563,3
1274672891,1
1153797151,1
1962722211,1
116422423,1
717666273,1
1712837864,1
1712837864,2
1712837864,3
570744418,1
2015434764,1
2015434764,2
2015434764,3
955833519,1
955833519,2
955833519,3
955833519,5
1903182640,1
1903182640,2
1903182640,3
102565635,1
1021622343,1
1021622343,2
1021622343,3
1699124262,1
1269041770,2
1269041770,3
1067194382,1
1067194382,2
1067194382,3
226996866,1
1088478699,1
1088478699,3
1088478699,4
1994269232,1
1994269232,2
1994269232,3
634101572,1
922931567,NA
509669,NA
12801,1
15943,1
2755,1
2755,2
3137,1
3137,2
19180,1
19180,3
29635,1
29635,2
29635,3
3412,1
14890,1
5635,1
32656,1
29179,1
29179,2
29179,3
29179,5
280721,1
280721,2
280721,3
280721,5
368936,1
368936,2
369259,1
19339,1
19339,2
19339,4
22693,1
22693,3
11912,1
369585,1
7883,2
29017,1
460384,1
460384,2
460384,3
21063,1
6263,1
6263,2
6263,4
488607,1
489136,1
489136,2
489136,3
518550,1
490386,1
490386,2
490386,3
490379,1
490379,2
490379,3
13732,2
489394,1
19023,1
107194810,1
1960201900,1
1960201900,2
497432,1
504508,1
498983,2
498983,5
496431,1
496899,1
351385416,1
351385416,2
497388,2
497388,3
497388,4
497431,1
497431,2
497431,3
500405,1
500405,2
497572,1
1986835154,1
500231,1
1691026305,1
1281246848,1
1281246848,2
1281246848,3
506430,1
506430,2
506430,3
515862,1
512226,1
512226,2
512226,3
508698,1
509932,1
509932,2
288839742,1
700055046,1
511743,1
511743,2
511743,3
517282,2
517282,5
516789,1
516789,2
516789,3
2010603021,2
2010603021,3
1312214340,2
1312214340,5
1312214340,6
1397606945,1
428452832,2
428452832,3
1456587491,1
1456587491,3
780943616,1
780943616,2
780943616,3
1732431919,1
41917829,1
41917829,2
41917829,3
153495031,1
19620578,2
19620578,3
19620578,6
1375566672,1
1375566672,2
