category_id,genre_id
508455,12
508455,31
508455,32
511295,5
511295,15
511295,36
512980,8
512980,10
512980,32
512160,4
512160,12
512160,31
512160,32
514858,15
514858,36
518379,15
518379,36
1095275650,12
1095275650,31
1940320402,8
1940320402,9
1940320402,13
1940320402,32
1788326126,12
1788326126,25
1788326126,31
653624336,12
653624336,31
750209762,5
750209762,31
750209762,32
331373906,13
331373906,14
1119642287,13
1119642287,15
1119642287,35
966704637,12
966704637,31
741249831,12
741249831,25
741249831,31
329951934,12
329951934,16
1074044196,5
1074044196,31
1515862749,12
1515862749,13
1515862749,31
456845141,12
456845141,25
456845141,31
1407096487,31
1743359147,15
1743359147,35
1470211036,12
1470211036,13
1470211036,31
1441208453,5
1441208453,12
1441208453,15
1441208453,31
250649084,9
250649084,31
608663369,12
1414860634,5
1414860634,12
1414860634,31
1414860634,32
1414860634,33
1209034677,15
1209034677,32
515881069,13
515881069,15
515881069,24
515881069,32
766571430,5
766571430,24
669337588,13
1941249372,4
1941249372,13
1941249372,25
1941249372,32
252812003,13
252812003,15
252812003,32
1535225577,5
1535225577,31
144418804,5
144418804,15
144418804,32
329597530,13
329597530,32
1496435078,12
1496435078,13
1496435078,14
1496435078,15
1496435078,35
960705568,12
960705568,31
2011938005,13
2011938005,14
1840896223,31
1335943195,9
1335943195,13
1335943195,31
1335943195,32
982348888,12
1263723897,12
1263723897,31
1136666301,13
1136666301,14
7817431,12
7817431,15
7817431,16
7817431,24
818633916,10
818633916,13
818633916,15
818633916,32
2059463486,13
2059463486,32
1852712858,31
658335417,25
658335417,31
658335417,32
485406812,10
485406812,13
485406812,14
1910022616,11
1910022616,15
400731842,13
400731842,15
400731842,32
1963572030,13
1963572030,32
1505399568,10
1505399568,32
1397210469,NA
417969,NA
499551,NA
493174,NA
490413,NA
103828,NA
11988,12
11988,31
3007,12
3007,31
6521,5
6521,10
6521,31
8645,5
8645,31
9435,9
9435,31
13765,8
13765,31
31376,8
31376,12
31376,13
31376,15
31376,31
31376,32
73586,31
73586,32
91419,5
91419,24
91419,31
13826,4
13826,12
515349,12
515349,31
458781,12
458781,13
458781,31
458781,32
458781,33
458443,31
73914,11
73914,15
130942,13
130942,15
130942,32
460636,12
460636,31
20050,12
494131,8
494131,9
494131,31
494131,32
460090,31
460090,32
488910,10
488910,13
488910,32
489635,5
489635,12
489635,13
489635,31
489635,32
490655,12
490655,13
497480,9
497480,31
510117,31
510117,32
488634,13
488634,15
488634,31
488634,32
495122,12
495122,13
492934,5
492934,9
492934,31
293693714,5
293693714,31
24438,4
24438,12
24438,15
24438,16
494806,12
494806,16
494806,31
2113043143,5
511701,5
511701,13
511701,24
511701,32
495811,31
495811,32
1135148332,8
1135148332,31
20941,12
20941,15
20941,31
518017,5
518017,31
497304,12
497304,13
497304,14
497304,31
369418,15
369418,26
498417,32
506412,25
506412,31
3151,NA
504463,5
504463,12
504463,24
504463,31
504461,4
504461,8
506456,13
506456,15
506456,31
506456,32
502829,12
502829,31
518014,10
518014,13
518014,14
506246,5
506246,12
510218,15
510218,32
510056,12
510056,13
510056,16
510590,12
510590,25
510590,31
510590,32
1604283682,NA
512341,13
512341,15
512998,9
512998,31
518144,31
518144,32
515479,13
515479,31
515479,32
515474,4
515474,25
1102949822,12
1102949822,31
516866,5
516866,31
518715,5
518715,31
518715,32
1274531553,31
1757732267,10
838226069,5
838226069,31
2013539540,9
2013539540,15
2013539540,31
2013539540,32
1036710512,5
1036710512,12
1036710512,25
1036710512,31
1036710512,32
1191228681,11
1191228681,13
1191228681,15
1028198402,5
1028198402,12
1028198402,31
1398657661,5
1398657661,32
516173984,12
516173984,13
516173984,15
516173984,25
516173984,31
516173984,32
1471416868,13
1471416868,14
1937599489,31
478407715,5
478407715,13
478407715,15
478407715,24
742621569,12
742621569,16
1331855755,14
2144852774,31
2144852774,32
1702559244,9
1702559244,33
2014795392,8
2014795392,12
2014795392,13
2014795392,31
1780647523,5
1780647523,24
1780647523,31
330654616,4
330654616,8
330654616,32
737987407,12
737987407,31
1393304883,5
1393304883,13
1393304883,15
1393304883,24
2091165871,13
2091165871,14
2091165871,15
542560980,31
1057274213,26
1135492840,10
1135492840,14
1135492840,31
296636215,4
296636215,13
296636215,14
433493784,12
433493784,15
433493784,36
1959131435,13
1959131435,31
1959131435,32
210472759,13
210472759,32
1896636696,13
1896636696,15
1896636696,32
1896636696,33
169567410,31
528672376,13
528672376,14
528672376,32
528672376,36
1692488131,32
808366430,8
808366430,31
1169171878,31
1169171878,32
508798,NA
23857,NA
494099,NA
1584836809,NA
497451,NA
1568081763,NA
235,11
235,15
30028,12
30028,31
3412,5
3412,10
3412,13
3412,31
24664,25
24664,36
16967,9
16967,31
19156,5
19156,31
16282,4
16282,8
67439332,5
9683,8
9683,31
30720,2
30720,31
369380,5
369380,12
369380,31
535155317,15
460316,4
460316,8
460316,32
460316,33
490382,4
490382,25
24872,12
24872,25
24872,31
459327,11
459327,13
459327,15
494082,9
494082,13
494082,31
494082,32
1050003477,12
1050003477,31
493217,12
493217,15
493217,35
7690,5
7690,9
7690,31
491381,13
491381,14
491381,15
491381,24
491381,32
490948,4
490948,12
490948,13
490948,15
490948,31
490948,32
494552,5
494552,31
494683,5
494683,13
494683,14
494683,15
494683,31
494925,13
494925,31
494925,32
505980,12
505980,15
505980,16
505980,24
505980,31
505980,32
505705,5
505705,12
505705,13
505705,31
505705,32
505705,33
498302,15
498302,36
506760,12
506760,13
506760,31
506760,32
506760,33
415409,12
415409,31
415409,32
504462,5
723544889,10
723544889,13
723544889,14
512818,5
512818,31
508948,12
508948,15
508948,16
102007682,12
102007682,25
102007682,31
510578,4
512033,5
512033,12
511748,15
511748,24
511748,35
512968,5
512968,33
514017,12
514017,25
514017,31
514017,32
517159,4
513501,5
1967084783,25
1967084783,31
515630,12
515630,13
515630,15
515630,31
515630,32
1945673289,9
1945673289,13
1945673289,31
1945673289,32
1222194375,13
1222194375,31
512864,15
512864,36
518873,5
518873,12
518873,31
518873,32
519291,12
519291,25
519291,31
518630,11
518630,13
518630,15
519433,12
519433,14
519433,15
519433,16
519433,35
519103,13
519103,32
278888515,26
1044890345,12
1044890345,31
1044890345,32
561013832,12
561013832,16
561013832,31
1378799411,5
1378799411,13
1378799411,31
1378799411,32
1348809580,10
1348809580,13
464339927,5
743214338,4
743214338,5
743214338,12
743214338,32
743214338,33
1678052513,5
623291583,5
623291583,24
778386489,5
778386489,31
2104758320,5
2104758320,12
2104758320,31
1459558487,9
1459558487,31
1330093788,13
1330093788,32
1128650841,9
1128650841,13
1128650841,15
1128650841,32
2060730947,10
1515015750,5
1515015750,12
1515015750,24
1337444628,5
1819887434,5
1819887434,9
1819887434,15
1819887434,31
618479630,9
618479630,32
375403621,15
375403621,16
375403621,35
344035090,12
344035090,13
344035090,31
1023750977,5
1023750977,36
1741069539,31
1741069539,32
1362102608,14
1362102608,32
1354355809,8
1354355809,9
1354355809,31
1275897219,9
1275897219,31
207506430,13
207506430,14
207506430,15
207506430,32
1559845263,13
1559845263,15
1559845263,32
103890370,4
103890370,12
103890370,31
103890370,32
79499989,4
79499989,12
79499989,31
79499989,32
893956103,31
893956103,32
1406899016,5
1406899016,10
1406899016,12
1406899016,15
1406899016,31
1384263557,31
1384263557,32
1384263557,34
599341766,NA
482579574,12
482579574,31
1345812955,32
871967156,13
871967156,14
465902724,15
465902724,32
767047892,8
767047892,31
767047892,32
558175729,12
558175729,15
558175729,31
558175729,32
1513709213,8
1513709213,31
2066721631,15
2066721631,16
2066721631,24
2066721631,32
2066721631,35
772157971,NA
418410192,NA
511385,NA
24193,5
7830,11
7830,13
7830,15
10229,12
10229,31
19423,31
18808,5
18808,31
16676,5
12482,9
12482,31
12382,12
7182,8
7182,31
30740,2
30740,31
31750,5
31750,13
31750,15
31750,24
18871,10
19714,12
19714,31
68000,5
68000,9
68000,31
7995,25
7995,31
313197,10
313197,13
313197,14
313197,32
1116745944,12
1116745944,15
1116745944,31
7022,9
7022,13
7022,31
7022,32
68351,12
68351,13
68351,15
68351,24
68351,31
489608,14
489335,9
489335,13
489335,31
489335,32
490713,9
490713,12
490713,16
490713,31
490713,32
113749,12
113749,15
113749,36
492952,9
492952,13
492952,31
492952,32
492765,5
492765,8
492765,12
492765,13
492765,31
492765,32
492553,13
492553,15
492553,16
493815,13
493815,15
493815,32
493125,10
493125,13
493125,14
493125,32
492535,8
492535,31
492535,32
493388,5
493388,11
493388,12
493388,15
493388,32
494508,12
494508,13
494508,15
494508,16
494508,26
494508,31
494508,35
497509,12
496885,13
496885,32
20061,4
20061,12
2090279789,12
497385,4
498638,11
498638,13
498638,15
503116,7
503116,14
503116,32
502732,31
504921,4
504921,12
504921,33
506438,5
506438,12
506438,31
506078,13
506078,15
506078,31
506078,32
515066,10
515066,13
515066,31
515066,33
518006,8
518006,31
518006,32
511864,12
511864,31
1064893715,5
1064893715,31
1736914392,12
1736914392,31
41272850,5
41272850,13
514207,31
516086,12
516086,31
457975278,31
518007,25
518007,31
253453158,7
512709,5
1275666892,12
1275666892,25
1275666892,31
1583524579,5
1311010677,13
1311010677,31
1158884259,5
1158884259,8
494436328,15
494436328,35
1932271956,12
1115711128,13
1115711128,15
1115711128,32
1411398523,5
1411398523,24
1280358639,5
1280358639,31
1293419931,5
1293419931,31
382835903,12
382835903,25
382835903,31
155409827,15
155409827,35
1414211237,13
1414211237,32
350062553,11
350062553,15
655697363,5
655697363,12
655697363,13
655697363,31
655697363,32
503547482,NA
561028012,11
561028012,12
561028012,15
561028012,36
1952699919,31
1286840579,9
1286840579,13
1286840579,31
1286840579,32
957620847,5
957620847,24
957620847,31
340920845,15
340920845,16
340920845,24
340920845,32
1196356222,31
1196356222,32
1074401885,31
1074401885,32
628949545,13
628949545,32
2137238322,31
997367275,12
997367275,31
441530517,15
441530517,24
441530517,25
441530517,31
441530517,32
441530517,36
511910411,35
2068583461,13
2068583461,14
1846570260,13
1846570260,15
1846570260,31
24096824,13
24096824,15
942317893,13
942317893,32
695642082,9
695642082,32
1106985046,13
1106985046,31
717461581,12
717461581,16
717461581,31
942624075,9
942624075,31
942624075,32
1131336879,10
1131336879,12
1131336879,13
171397398,13
187423292,8
187423292,31
1986927163,31
1986927163,32
1986927163,35
114524791,12
114524791,15
114524791,35
910015546,15
910015546,31
910015546,32
36155611,12
36155611,31
43579844,NA
497334,NA
1113302087,2
1113302087,9
1113302087,31
27127,9
27127,31
27127,32
5360,31
3947,9
3947,31
22393,5
27103,13
27103,15
27103,16
22959,8
22959,9
22959,25
22959,31
14766,8
14766,31
13420,8
13420,10
13420,31
10033,8
10033,26
10033,31
1654,12
1654,15
1654,31
10090,31
25122,7
5288,12
391475,13
391475,15
391475,31
391475,32
18231,12
18231,31
2786,5
2786,31
459676,25
459676,31
492035,5
492035,31
458353,12
458353,15
458353,16
458353,24
458353,31
458353,32
21136,12
21136,15
21136,16
21136,24
21136,31
21136,32
458224,9
458224,31
458224,32
476269,12
476269,13
476269,25
476269,31
491115,5
491115,15
6040,25
6040,31
490912,12
490912,31
497456,5
497456,31
489297,12
489297,31
493997,8
493997,31
497585,15
497585,31
497585,32
503233,12
503233,15
503233,31
498871,15
498871,31
498871,32
497301,15
497301,36
509249,31
497156,NA
499888,8
499888,9
499888,15
499888,31
499888,32
948446385,12
948446385,15
948446385,16
948446385,24
8259,12
8259,13
8259,15
499550,16
499550,35
5899,NA
506410,12
506410,31
506274,12
506274,31
506442,5
506458,13
506458,15
506458,24
506458,32
506458,33
512708,15
512708,35
515486,32
518256,12
518256,13
518256,15
518256,31
518256,32
513589,12
513589,13
513589,31
513589,32
517282,12
517282,31
517282,32
516064,31
516064,32
517109,11
517109,15
1312214340,8
1312214340,10
1312214340,32
1960341762,12
1960341762,13
1960341762,15
1960341762,31
1960341762,32
1913410799,11
1913410799,15
1317595182,12
1317595182,25
1317595182,31
1935520090,12
1935520090,13
1935520090,15
1935520090,32
310427916,13
1371363232,13
1371363232,14
1833694612,12
1833694612,31
1833694612,32
1833694612,33
119464928,12
119464928,31
503221810,12
503221810,16
503221810,31
380978759,5
380978759,15
380978759,24
1075600787,31
1075600787,32
1630297266,5
1630297266,31
21842902,12
21842902,31
666511413,10
666511413,31
904864974,4
904864974,31
458881234,12
458881234,15
276636094,13
276636094,32
143106037,13
143106037,14
1322168367,12
1322168367,15
185606059,4
1274672891,2
1274672891,13
1274672891,32
1580396182,10
1580396182,13
1580396182,14
1984929743,12
1984929743,31
26677558,12
1067830406,13
1067830406,31
2106425216,5
2106425216,13
2106425216,31
1133341572,12
1133341572,25
538724705,5
538724705,24
538724705,31
538724705,36
394758168,31
394758168,32
1605975077,31
1605975077,32
1704221677,15
1320984402,13
1320984402,14
1320984402,15
936822813,5
2047927150,8
2047927150,31
2047927150,32
779124963,31
1230742965,13
1230742965,15
1230742965,32
1253800827,5
1253800827,31
788221870,13
788221870,31
788221870,32
1448308190,12
1448308190,13
1448308190,14
504371622,15
504371622,16
504371622,32
504371622,35
1994269232,5
1994269232,13
1994269232,31
1994269232,32
693458936,13
693458936,32
155820977,5
155820977,13
155820977,31
155820977,32
1115993535,5
586873356,13
586873356,31
586873356,32
1331738068,8
1331738068,31
247865501,NA
1751366933,NA
65360,NA
33734,NA
9611,12
9611,31
21934,12
313558,12
313558,25
313558,31
2274,12
2274,13
2274,15
11989,11
11989,15
1260,11
1260,15
22848,5
22848,12
22848,31
15631,5
15631,10
15631,31
15631,33
32345,5
32345,12
9455,8
6086,8
6086,31
33437,5
33437,31
1033,12
1033,15
1033,24
3963,12
3963,16
3963,31
313331,13
32507,12
32507,15
32507,31
32507,36
15134,12
15134,31
458641,5
458641,31
110758,9
110758,31
12921,5
12921,8
459104,8
459104,31
459104,32
489767,12
489767,13
489767,15
489767,16
489767,24
490378,12
490378,15
490378,31
490105,2
490105,9
490105,31
490105,32
490105,33
490771,12
490771,13
490771,15
490771,16
490771,24
490771,31
490771,32
489721,5
489721,31
493551,4
493551,12
493551,13
493551,15
493551,31
491318,5
491318,12
491318,31
2172,2
2172,9
2172,12
2172,31
15013,5
15013,9
15013,12
15013,31
494684,4
494684,5
494684,13
494684,24
492546,5
492546,31
504508,12
504508,31
504508,32
495961,8
495961,31
495961,32
494839,5
494839,31
494839,32
497471,31
496697,12
496697,31
497467,12
497467,31
498289,10
498289,13
498289,14
498289,33
498807,13
498807,15
22761,11
22761,15
503018,NA
518015,12
518015,31
512101,5
512101,12
512101,13
512101,15
512101,31
512101,32
512034,12
512034,25
512034,31
512534,5
512534,24
512534,31
7193,13
514930,31
514194,5
514194,15
514194,24
1549167076,5
1549167076,32
516944,12
517330,12
517330,31
988100999,12
988100999,25
988100999,31
2143096682,13
2143096682,15
2143096682,31
2143096682,32
14333696,15
14333696,32
766548668,12
766548668,31
1581126534,12
1581126534,13
1581126534,31
1432406535,5
89250567,5
89250567,10
89250567,31
654543582,31
1584532157,32
2081118387,12
2081118387,31
2081118387,32
468533702,12
1804231074,8
1804231074,13
1804231074,31
1972660570,12
1972660570,15
1972660570,31
477529029,12
477529029,13
477529029,15
477529029,32
463659004,31
463659004,32
32736074,5
32736074,15
32736074,31
1794145233,5
955166543,31
264231625,5
264231625,13
1193937911,11
1193937911,15
1193937911,31
614806865,12
614806865,13
614806865,31
614806865,32
1207924918,13
1207924918,32
1263430436,9
1263430436,31
1263430436,32
1838305295,NA
1429674651,NA
450732811,12
450732811,31
1821414279,12
1821414279,13
1821414279,15
1821414279,32
671758193,2
671758193,9
671758193,12
671758193,13
671758193,31
671758193,32
1027255885,2
1027255885,9
1027255885,31
1027255885,34
1868356881,9
1868356881,31
1868356881,32
364677525,13
364677525,32
364677525,34
1365870880,8
1365870880,31
1365870880,32
137166123,5
137166123,31
1622285067,5
1622285067,12
819884489,32
1923236616,15
1923236616,35
1861044388,4
1861044388,31
1079495885,15
1312743291,13
1312743291,15
1312743291,32
1358933623,13
1358933623,15
1248698972,8
1248698972,31
175698736,10
175698736,13
175698736,14
1292938871,NA
2140573717,31
2140573717,32
1951012895,NA
23017,5
23017,31
9954,12
9954,31
14805,5
14805,24
14805,31
10322,12
10322,31
8090,12
8090,31
9891,9
9891,31
32156,9
32156,12
32156,31
23894,5
19275,4
19275,12
19275,25
19275,31
19275,32
11172,12
7335,9
7335,12
7335,31
24239,8
24239,31
10389,8
10389,12
10389,31
7934,8
7934,31
11854,8
11854,31
19535,12
19535,26
16782,12
14543,12
14543,31
7100,12
7100,31
30367,12
30367,16
30367,31
33882,12
33882,13
33882,15
33882,32
115546,5
115546,31
115546,32
68005,25
68005,31
3408,31
460620,5
460620,31
460637,5
460637,12
460637,25
460637,31
28834,12
28834,32
488758,12
488758,31
459064,5
459064,8
459064,31
459064,32
459064,33
489642,8
489642,12
489642,31
494162,12
494162,25
490432,5
490432,10
490432,31
491177,5
491177,13
491177,15
491177,31
491177,32
488153,12
488153,16
488153,31
490757,15
490757,16
490757,31
488500,5
33416,13
33416,32
491834,8
491834,9
491834,31
492930,5
492930,31
497078,5
497078,31
497440,5
497440,13
497440,15
497440,32
1290987762,12
16937,15
16937,16
16937,35
498668,5
498668,12
498668,31
498668,32
497495,35
513553,9
513553,12
513553,31
513553,32
511974,9
511974,31
511974,32
498523,12
498523,15
498523,24
29106,5
29106,12
29106,31
1838934976,31
1838934976,32
343455332,13
343455332,32
512782,10
512782,14
512782,31
97210601,12
97210601,13
97210601,31
97210601,32
514888,12
514888,13
514888,15
510911,5
510911,13
510911,32
518692,5
518692,31
752272261,12
752272261,16
752272261,31
518764,32
519528,12
519528,13
519528,15
1147745783,9
1147745783,15
1147745783,31
1147745783,32
1147745783,35
836519689,32
423797288,5
423797288,13
633454324,11
633454324,15
633454324,35
1397606945,9
1397606945,12
1397606945,31
2146039317,5
2146039317,24
1829367372,9
1829367372,31
1535635666,9
1535635666,13
1535635666,31
1535635666,32
232131679,13
232131679,14
1447325110,32
211784760,13
211784760,14
570278441,15
570278441,31
1942870634,13
1942870634,31
1668881185,12
1668881185,31
1866993297,NA
1514558606,11
1514558606,15
461934448,5
461934448,12
461934448,15
461934448,24
1846293708,12
1846293708,13
1846293708,32
1393020629,10
1393020629,12
1393020629,13
1393020629,14
702495428,12
702495428,13
702495428,31
556907291,13
556907291,15
212742304,12
212742304,13
212742304,15
815708878,13
14842174,13
14842174,31
14842174,32
400407464,4
1808565595,31
1420219100,13
623821345,13
623821345,32
127694361,5
127694361,32
1360792487,13
1360792487,32
2078481600,31
2078481600,32
347755241,12
347755241,31
1088478699,10
1088478699,13
1088478699,32
1088478699,33
229782888,13
229782888,32
1868360962,NA
297813344,10
297813344,13
297813344,32
919012536,33
981041149,12
1929708455,31
425015625,31
425015625,32
497248,NA
3623,NA
460327,NA
488782,NA
18763,5
18763,12
19731,8
19731,9
19731,31
18958,12
5492,12
5492,15
584,5
584,9
19180,12
19180,25
19180,31
1468190144,12
1468190144,15
1468190144,31
19157,5
19157,31
1783074489,8
1783074489,25
1783074489,31
13050,8
13050,12
13050,31
65706,5
65706,9
65706,31
65950,31
65663,11
65663,13
65663,15
369259,5
369259,31
32542,12
32542,31
4449,11
4449,15
8136,31
16570,31
459839,12
459839,31
103445,2
103445,31
103445,32
29422,5
29422,9
30924,12
30924,31
85857,8
85857,9
85857,31
85857,32
460619,8
460619,9
460619,31
26476,12
26476,31
67637,31
461522,5
461522,31
2400,4
2400,33
27101,5
27101,24
431065997,12
431065997,31
490644,12
490644,15
490644,16
490644,31
491491,25
496853,12
496853,15
496853,16
496853,24
493159,13
493159,15
493159,33
493159,35
23438,12
497432,9
497432,12
497432,31
497432,32
505786,12
505786,31
505786,32
498983,5
498983,12
498983,13
498983,15
498983,32
496960,12
496960,31
512121,12
512121,31
497388,31
497431,12
497431,31
504735,5
504735,9
504735,31
497387,9
497387,31
491711,5
491711,32
498744,5
498744,15
498744,32
503446,31
500008,14
506407,5
506407,31
506430,8
506430,10
506430,14
506430,33
506489,5
506489,24
506489,31
508292,15
508292,24
508509,35
509549,32
509549,33
509549,35
512226,5
512226,13
512226,15
512226,24
486102336,12
486102336,16
486102336,31
510530,12
510530,15
511471,12
511471,15
511471,16
511471,24
511471,31
511471,32
511746,5
514974,5
566023318,5
566023318,9
566023318,32
517528,9
517528,31
517528,32
519192,5
519192,9
519192,31
519192,32
1262047844,25
1262047844,31
1724063925,13
1724063925,32
1735523241,5
1735523241,31
1244970157,4
1244970157,13
1244970157,14
1244970157,32
1174942814,11
1174942814,15
1318043161,5
1318043161,12
1318043161,31
1594393054,5
1594393054,12
1594393054,31
19620578,5
19620578,12
715052357,8
715052357,25
715052357,31
715052357,32
620146360,8
620146360,12
620146360,31
620146360,32
1173887206,12
1173887206,15
1173887206,16
1264082964,12
1264082964,31
1531824392,5
1531824392,9
1531824392,31
1531824392,32
1995842324,5
1995842324,12
1995842324,31
72120714,5
72120714,12
227689960,31
227689960,32
119545921,2
119545921,9
119545921,31
119545921,32
1524116232,12
1524116232,13
1524116232,15
2015434764,31
627798963,10
627798963,13
627798963,14
1573318355,13
1573318355,31
1573318355,32
1997284924,31
1637021799,11
1637021799,13
1637021799,15
712125648,5
1277238074,25
1306936545,13
1222247252,8
1222247252,31
706243422,31
706243422,32
168326867,13
168326867,31
168326867,32
347466298,13
347466298,31
347466298,32
253918469,7
253918469,9
253918469,12
253918469,31
253918469,32
2005556688,10
2005556688,13
2005556688,32
160606242,5
10710,NA
15866,5
15866,9
15866,12
15866,31
187,15
