user_id,user_name,login_name,broadcaster_type
988217786,radioOSTgames,radioostgames,affiliate
515441123,anylove_,anylove_,partner
50070001,NecroSwarm,necroswarm,affiliate
635306487,Velocity3211,velocity3211,normal
1139343922,CreepyTrashMel,creepytrashmel,normal
1210647115,yenequeeeee,yenequeeeee,normal
790823220,karapyz4ik,karapyz4ik,affiliate
166199690,malopomalu56,malopomalu56,normal
855310787,Polter_Phantom,polter_phantom,affiliate
217776616,Lover_Tea,lover_tea,normal
116130372,SineraNyxia,sineranyxia,affiliate
735248963,knockbuster12,knockbuster12,normal
242352454,senhortrovao25,senhortrovao25,normal
761659776,LChris18,lchris18,affiliate
1392640483,kingjosh1254,kingjosh1254,normal
437649912,squeejam,squeejam,normal
699138603,ghxst417,ghxst417,normal
574423599,Tom_Original_,tom_original_,affiliate
165478968,Omgitsbark,omgitsbark,affiliate
823132769,feloniezz,feloniezz,normal
826278372,taythebossttv,taythebossttv,affiliate
1304035704,werits393,werits393,normal
196608382,the_dragons_den_ttv,the_dragons_den_ttv,affiliate
1291125128,emilio0284,emilio0284,normal
573899151,SamZeraGG,samzeragg,affiliate
185532855,Urticarie,urticarie,normal
907805117,neturno_o,neturno_o,normal
1395327442,kunik84,kunik84,normal
530252105,ghostrtyf,ghostrtyf,normal
686948743,why_nizza,why_nizza,normal
799474056,vulgoamais,vulgoamais,normal
221708732,miguel_saches,miguel_saches,affiliate
709099994,WP2Mzamar,wp2mzamar,normal
41812481,EmGeePOWER,emgeepower,affiliate
442040841,76_Reshka_76,76_reshka_76,normal
256639533,RGRko,rgrko,normal
1370292703,jotarokujo80,jotarokujo80,normal
1041367523,aajdmmmpy24,aajdmmmpy24,normal
449970481,P1Ski,p1ski,partner
180814283,Puntmuts,puntmuts,affiliate
655098407,LoulApple,loulapple,normal
170525230,evskin2725,evskin2725,normal
817300013,baddietee_gaming,baddietee_gaming,normal
716636721,gottitv68,gottitv68,affiliate
781713761,agsnoop_202,agsnoop_202,normal
978059811,ejhusgigk28q,ejhusgigk28q,normal
542442034,LamerzHase,lamerzhase,affiliate
743637571,pantif1ck,pantif1ck,normal
764674632,F1GHTERGUYlive,f1ghterguylive,normal
84803939,UmitZilla,umitzilla,normal
836764051,rakha077,rakha077,normal
123142649,tounisse_lagressif,tounisse_lagressif,affiliate
161350182,TheSpectacularSpace,thespectacularspace,normal
890307117,NagiMoonGoddess,nagimoongoddess,affiliate
241959557,o_fafas,o_fafas,affiliate
54985588,Hideto1988,hideto1988,affiliate
133038941,MrPandyTW,mrpandytw,affiliate
539493069,ハイエナさん,hyenalone,affiliate
74318630,AsheruSwiftwind,asheruswiftwind,affiliate
