stream_id,date_day_id,time_of_day_id,user_id,category_id,category_name,viewer_count,language_id,user_name
315318053863,3340,1100,264984080,32982,Grand Theft Auto V,3208,de,abugoku9999
314853530964,3340,1100,41108115,32982,Grand Theft Auto V,2456,sv,CyrusTWO
316278873305,3340,1100,47571184,32982,Grand Theft Auto V,1866,en,TreyJenk
315317799143,3340,1100,108539974,32982,Grand Theft Auto V,1604,de,Hector
315315586151,3340,1100,42971110,32982,Grand Theft Auto V,1547,de,Heideltraut
315317459943,3340,1100,68512451,32982,Grand Theft Auto V,1450,de,Goicke
316278156633,3340,1100,154425624,32982,Grand Theft Auto V,1446,en,kyle
314855970260,3340,1100,498937799,32982,Grand Theft Auto V,1315,sv,Nooor
316278976857,3340,1100,53430798,32982,Grand Theft Auto V,1180,en,Burn
314855413460,3340,1100,480283110,32982,Grand Theft Auto V,1091,ru,SOTRUDNICK
315271151586,3340,1100,96324761,32982,Grand Theft Auto V,1050,fr,Berlu
315566916070,3340,1100,29214396,32982,Grand Theft Auto V,1042,de,MasterTay
314837735766,3340,1100,513164789,32982,Grand Theft Auto V,1003,ru,7ANGELINKA
314853464532,3340,1100,42599156,32982,Grand Theft Auto V,991,sv,einz
315875069015,3340,1100,157993775,32982,Grand Theft Auto V,955,en,Kiva
315570320102,3340,1100,765128473,32982,Grand Theft Auto V,947,ru,bogoluuubov
315783358168,3340,1100,65824161,32982,Grand Theft Auto V,834,en,Client
314837339222,3340,1100,1321270540,32982,Grand Theft Auto V,809,other,locomotyvas
315475671525,3340,1100,765006197,32982,Grand Theft Auto V,806,de,jerzy
315875232855,3340,1100,451856419,32982,Grand Theft Auto V,717,en,hpduketv
315322216547,3340,1100,46526453,32982,Grand Theft Auto V,679,fr,TriplaXion
315476162917,3340,1100,597288050,32982,Grand Theft Auto V,677,ru,6kodak9
315569165414,3340,1100,106604356,32982,Grand Theft Auto V,648,de,EinfachHunt
315322542435,3340,1100,594956628,32982,Grand Theft Auto V,628,fr,Samia
315875230807,3340,1100,867967600,32982,Grand Theft Auto V,625,ru,MARASSHAKURSAMP
315475264101,3340,1100,104448170,32982,Grand Theft Auto V,543,de,Ausrastenistmeinhobby
315322450787,3340,1100,147880596,32982,Grand Theft Auto V,530,fr,CHEBKUMAA
315568178662,3340,1100,179597489,32982,Grand Theft Auto V,524,de,Valle
315271036002,3340,1100,126655254,32982,Grand Theft Auto V,516,en,DCampion
314812774741,3340,1100,118031210,32982,Grand Theft Auto V,509,ru,meetenshow
314854139092,3340,1100,93820421,32982,Grand Theft Auto V,492,sv,geppe
315322370531,3340,1100,35980866,32982,Grand Theft Auto V,482,es,Perxitaa
315316365671,3340,1100,91089367,32982,Grand Theft Auto V,475,de,ApudoX
315475919845,3340,1100,107551531,32982,Grand Theft Auto V,452,de,Kamikatze
315317770343,3340,1100,511077598,32982,Grand Theft Auto V,428,de,Blackhammerplay
315271133922,3340,1100,645911728,32982,Grand Theft Auto V,419,fr,Khadim
314812529621,3340,1100,943628919,32982,Grand Theft Auto V,414,ru,helzy77
314812739029,3340,1100,133471912,32982,Grand Theft Auto V,392,da,RoastedToast
315476587877,3340,1100,714025641,32982,Grand Theft Auto V,392,ru,santinght
315164622450,3340,1100,696687647,32982,Grand Theft Auto V,391,ja,聖女れりあ
315007586536,3340,1100,52551362,32982,Grand Theft Auto V,387,th,princessfactoryx
315566446310,3340,1100,115441727,32982,Grand Theft Auto V,386,de,lowyyy95
314855143636,3340,1100,759918890,32982,Grand Theft Auto V,379,ru,heversy
315270974050,3340,1100,756386103,32982,Grand Theft Auto V,357,fr,Khalid_erK
314810819669,3340,1100,35604935,32982,Grand Theft Auto V,347,sv,Frantixx
315321812579,3340,1100,45737168,32982,Grand Theft Auto V,345,pt,QuinnyRP
315315499495,3340,1100,178932598,32982,Grand Theft Auto V,336,de,der_looper_
315050990697,3340,1100,791041344,32982,Grand Theft Auto V,335,th,jubjubev
314838239702,3340,1100,99874622,32982,Grand Theft Auto V,331,ru,M0rffik
315318718823,3340,1100,127529570,32982,Grand Theft Auto V,331,de,Freddie
315270812514,3340,1100,216906109,32982,Grand Theft Auto V,323,it,Mezzogiorno
315322476771,3340,1100,96133904,32982,Grand Theft Auto V,318,fr,Drakony
314970490195,3340,1100,92122152,32982,Grand Theft Auto V,317,en,KavsuaL
315051126249,3340,1100,821625101,32982,Grand Theft Auto V,317,th,1ONGX
314838082390,3340,1100,539194341,32982,Grand Theft Auto V,309,ru,STERV_O4KA
315048146409,3340,1100,627292816,32982,Grand Theft Auto V,297,th,arthurrwinterfell
315322293219,3340,1100,161342599,32982,Grand Theft Auto V,296,es,gustavocsgoyt
315301755748,3340,1100,141222256,32982,Grand Theft Auto V,286,fr,ToneEUW
315322861027,3340,1100,166594923,32982,Grand Theft Auto V,278,fr,Hawria
315267091554,3340,1100,498156031,32982,Grand Theft Auto V,275,fr,Lakaht
315045271404,3340,1100,491160589,32982,Grand Theft Auto V,275,ru,azauzi
314854354516,3340,1100,213042856,32982,Grand Theft Auto V,271,da,ch4nten
314838180182,3340,1100,429538973,32982,Grand Theft Auto V,269,ru,tets007
315568905446,3340,1100,692130303,32982,Grand Theft Auto V,255,de,PabloDiablo
315321898467,3340,1100,138657790,32982,Grand Theft Auto V,251,fr,Monodie
314837661910,3340,1100,1072210437,32982,Grand Theft Auto V,245,ru,berniegxd
314953154130,3340,1100,43056005,32982,Grand Theft Auto V,242,en,Myles_Away
314854559572,3340,1100,1366406227,32982,Grand Theft Auto V,233,sv,bengtmannen
314811746261,3340,1100,444445704,32982,Grand Theft Auto V,229,ru,ihw666
316091437404,3340,1100,50589127,32982,Grand Theft Auto V,225,en,hogshund
314837825366,3340,1100,557081396,32982,Grand Theft Auto V,219,ru,kurbaa_
315314694119,3340,1100,280204203,32982,Grand Theft Auto V,218,it,3ldiablo89
314836617174,3340,1100,48489571,32982,Grand Theft Auto V,216,sv,Maccanzz
314812466901,3340,1100,437696889,32982,Grand Theft Auto V,213,ru,idrisio
314812800725,3340,1100,983363590,32982,Grand Theft Auto V,211,ru,InflusyTzy
314855368788,3340,1100,449644647,32982,Grand Theft Auto V,211,ru,AMBASSADORCH1K
314855146196,3340,1100,813916261,32982,Grand Theft Auto V,209,ru,dedhipish
314931290193,3340,1100,167796543,32982,Grand Theft Auto V,208,en,fuego
315006431976,3340,1100,721981958,32982,Grand Theft Auto V,206,th,manowsatxnic
314837662038,3340,1100,264544029,32982,Grand Theft Auto V,206,ru,tima_maconi
314855630036,3340,1100,1152050474,32982,Grand Theft Auto V,205,ru,killjoy6ix
315028348907,3340,1100,1320786191,32982,Grand Theft Auto V,199,en,dyno_hub
314812471765,3340,1100,419229955,32982,Grand Theft Auto V,197,ru,kosteradidas
314812283861,3340,1100,1156951039,32982,Grand Theft Auto V,196,ru,fallenraised
315316948455,3340,1100,608858978,32982,Grand Theft Auto V,193,hu,Fene__Channel
314837944790,3340,1100,179779422,32982,Grand Theft Auto V,193,ru,MOONZ0RE
314837837014,3340,1100,193494792,32982,Grand Theft Auto V,191,ru,Awesomka_
316642768629,3340,1100,162514222,32982,Grand Theft Auto V,189,pt,rauz1n
316421149915,3340,1100,134306923,32982,Grand Theft Auto V,185,en,SoreThumbs_
315476424805,3340,1100,677091029,32982,Grand Theft Auto V,183,ru,rockyplaya1
315401478647,3340,1100,100255206,32982,Grand Theft Auto V,172,en,BeefyFinger
316642765813,3340,1100,165288442,32982,Grand Theft Auto V,155,pt,felpzxra
314813255509,3340,1100,1090437200,32982,Grand Theft Auto V,0,ru,omencvv
315323146211,3340,1100,179428135,32982,Grand Theft Auto V,214,fr,Skallow344
314813003733,3340,1100,467757503,32982,Grand Theft Auto V,176,ru,PapaProxx
314970453331,3340,1100,266652881,32982,Grand Theft Auto V,174,pt,xicodagun
314855874644,3340,1100,1097841631,32982,Grand Theft Auto V,171,en,youngunnamed
314838219734,3340,1100,630019151,32982,Grand Theft Auto V,171,ru,Astralichik
315316611559,3340,1100,56994377,32982,Grand Theft Auto V,170,de,dexus
316562933878,3340,1100,592404148,32982,Grand Theft Auto V,170,pt,Ventura
315317679719,3340,1100,101769575,32982,Grand Theft Auto V,168,de,Alman_Rossi
314812810965,3340,1100,621419720,32982,Grand Theft Auto V,168,uk,Rpoxu
315316827367,3340,1100,418100288,32982,Grand Theft Auto V,165,de,Bobward28
315569744358,3340,1100,134283572,32982,Grand Theft Auto V,164,it,gunterone_
314812134869,3340,1100,1349263127,32982,Grand Theft Auto V,162,ru,shadowmnlght
314812561621,3340,1100,907904132,32982,Grand Theft Auto V,161,ru,BRESLAVKI
314969782739,3340,1100,141857860,32982,Grand Theft Auto V,160,en,Greenwood
315875026263,3340,1100,50582215,32982,Grand Theft Auto V,157,en,Traumz
315318433639,3340,1100,670792318,32982,Grand Theft Auto V,157,de,gustlmaier84
314838264534,3340,1100,1124065218,32982,Grand Theft Auto V,155,ru,krestofor228
316280095449,3340,1100,965012214,32982,Grand Theft Auto V,154,en,BonesyTheBoy
314838342230,3340,1100,1019139331,32982,Grand Theft Auto V,152,ru,b1ezedzy
315476143205,3340,1100,575410736,32982,Grand Theft Auto V,149,en,youney
315318370791,3340,1100,24306359,32982,Grand Theft Auto V,149,hu,Paplovag
314811798101,3340,1100,494118720,32982,Grand Theft Auto V,146,fi,potentiaalinenpastori
315570072934,3340,1100,937806525,32982,Grand Theft Auto V,144,ru,rulev0j
314855521748,3340,1100,609220771,32982,Grand Theft Auto V,144,ru,kassixz
315071819882,3340,1100,216014056,32982,Grand Theft Auto V,143,th,patriciath
315569018598,3340,1100,55048542,32982,Grand Theft Auto V,143,de,xTaros
314838328918,3340,1100,58249126,32982,Grand Theft Auto V,142,ru,EvoSays
314812995413,3340,1100,711872928,32982,Grand Theft Auto V,140,ru,whoisrazer
315315328743,3340,1100,64408020,32982,Grand Theft Auto V,140,de,SeriumTV
315051494889,3340,1100,834611968,32982,Grand Theft Auto V,139,th,BNNx21
315474719717,3340,1100,265519058,32982,Grand Theft Auto V,138,en,lisajfc
314838210774,3340,1100,469377198,32982,Grand Theft Auto V,137,ru,papayoff
315477173093,3340,1100,1207280921,32982,Grand Theft Auto V,136,de,Tariqabi
314855340884,3340,1100,274439319,32982,Grand Theft Auto V,135,ru,hattab_001
316210737632,3340,1100,108511362,32982,Grand Theft Auto V,135,en,NXERA
315070745834,3340,1100,722216010,32982,Grand Theft Auto V,135,th,66_CH4NE1
314812798165,3340,1100,94140634,32982,Grand Theft Auto V,132,ru,kaeeli
315071550698,3340,1100,228096388,32982,Grand Theft Auto V,131,th,kinpopotamas
315474972389,3340,1100,143210991,32982,Grand Theft Auto V,130,de,Benston
314811474645,3340,1100,255242580,32982,Grand Theft Auto V,130,ru,rijom
314812153301,3340,1100,881350877,32982,Grand Theft Auto V,129,ru,CARLOSB0ND
314812667349,3340,1100,478706586,32982,Grand Theft Auto V,128,ru,miroxxdestructive
314812308053,3340,1100,817867914,32982,Grand Theft Auto V,128,ru,koba_gaspari
315476562021,3340,1100,246675612,32982,Grand Theft Auto V,128,ru,SmurfHW
314812957141,3340,1100,420347943,32982,Grand Theft Auto V,127,ru,Quez1k3
315568346086,3340,1100,59752604,32982,Grand Theft Auto V,127,de,eVoRoX
314810587989,3340,1100,37154953,32982,Grand Theft Auto V,125,sv,Stenberg
315323155811,3340,1100,595304252,32982,Grand Theft Auto V,125,ru,LorensoVargas
316696461300,3340,1100,221219534,32982,Grand Theft Auto V,125,pt,souuza
314811742933,3340,1100,812713571,32982,Grand Theft Auto V,122,ru,nameleith
314837845974,3340,1100,726713521,32982,Grand Theft Auto V,122,ru,gipppsy
314855840980,3340,1100,929230284,32982,Grand Theft Auto V,121,ru,etonenya
315318307175,3340,1100,85992503,32982,Grand Theft Auto V,121,de,Khasul
314837507670,3340,1100,39156808,32982,Grand Theft Auto V,121,da,Slow
316148522334,3340,1100,238843674,32982,Grand Theft Auto V,120,fr,KarnageVll
315072395626,3340,1100,134442267,32982,Grand Theft Auto V,119,th,HootsLiam
315570216038,3340,1100,135615865,32982,Grand Theft Auto V,119,hu,Alf0nsine
315569389286,3340,1100,118254971,32982,Grand Theft Auto V,118,de,FlensburgRP
315322292195,3340,1100,139699485,32982,Grand Theft Auto V,118,fr,Xillow__
315322856803,3340,1100,125738209,32982,Grand Theft Auto V,117,en,doctor4t
316333574618,3340,1100,711961657,32982,Grand Theft Auto V,116,en,J4ak
315300461284,3340,1100,430567933,32982,Grand Theft Auto V,116,fr,St0neTV
315302970852,3340,1100,415946653,32982,Grand Theft Auto V,116,fr,SweetLullabyTV
316280085977,3340,1100,688137439,32982,Grand Theft Auto V,115,en,556drilla
315051175529,3340,1100,744065428,32982,Grand Theft Auto V,113,th,xTeIIy
315314887523,3340,1100,594657459,32982,Grand Theft Auto V,112,pt,G22TIAGO
315164409970,3340,1100,800349542,32982,Grand Theft Auto V,111,zh,五十鈴抹茶糰子
314812950229,3340,1100,836757211,32982,Grand Theft Auto V,111,ru,yakissyoshi
314837818454,3340,1100,1063491581,32982,Grand Theft Auto V,109,ru,emoemojane
316695887220,3340,1100,129408648,32982,Grand Theft Auto V,108,pt,gusttaavin
316641827957,3340,1100,528382028,32982,Grand Theft Auto V,106,pt,Ususto
315318310375,3340,1100,492357859,32982,Grand Theft Auto V,106,ru,ramazhellatrigger
314855579732,3340,1100,1345731782,32982,Grand Theft Auto V,106,ru,thug3r_
315475910373,3340,1100,29624475,32982,Grand Theft Auto V,105,cs,BaUcHyC
314970327763,3340,1100,786477249,32982,Grand Theft Auto V,105,en,Shammers
315316434535,3340,1100,873529166,32982,Grand Theft Auto V,104,ru,ELVISB1T
314855338196,3340,1100,892968756,32982,Grand Theft Auto V,104,ru,kara_medusa
315317767271,3340,1100,137477426,32982,Grand Theft Auto V,104,ru,yukkihaha
315322295395,3340,1100,64950459,32982,Grand Theft Auto V,104,fr,Xanaaa
315050794601,3340,1100,1061153173,32982,Grand Theft Auto V,102,th,natnonnnnn
314953501906,3340,1100,485797047,32982,Grand Theft Auto V,98,es,ImLuciferYT
314855653332,3340,1100,137127848,32982,Grand Theft Auto V,98,ru,Noedova
314854864724,3340,1100,160299304,32982,Grand Theft Auto V,97,ru,finch1eloved
315569959142,3340,1100,558655078,32982,Grand Theft Auto V,97,de,Jerm4ine
314812866773,3340,1100,920349864,32982,Grand Theft Auto V,96,ru,keomi4ka
315317324391,3340,1100,183849623,32982,Grand Theft Auto V,93,it,Shenlyi
314838235350,3340,1100,428368195,32982,Grand Theft Auto V,92,ru,1tsDez
314852470868,3340,1100,49706573,32982,Grand Theft Auto V,82,ru,lefort
314812917461,3340,1100,478248079,32982,Grand Theft Auto V,32,ru,Sochinskyy
315318229095,3340,1100,130546230,32982,Grand Theft Auto V,6,cs,Alanthise
315302996452,3340,1100,846716024,32982,Grand Theft Auto V,152,ru,yerliff1
314813174485,3340,1100,246221386,32982,Grand Theft Auto V,138,da,ConnieHeinz
314855741012,3340,1100,498658477,32982,Grand Theft Auto V,131,ru,og_leman
314855751508,3340,1100,867698757,32982,Grand Theft Auto V,110,ru,sirsexa
315210285299,3340,1100,651430580,32982,Grand Theft Auto V,105,ja,TARO_NEET
315271261922,3340,1100,200018508,32982,Grand Theft Auto V,103,de,insideKAYF
314931342929,3340,1100,161840558,32982,Grand Theft Auto V,103,de,KAISER
314812571477,3340,1100,1254090499,32982,Grand Theft Auto V,102,ru,fenesaqq
315029105643,3340,1100,180177246,32982,Grand Theft Auto V,100,de,eightobbg
314837834198,3340,1100,112945411,32982,Grand Theft Auto V,99,ru,oceanyezzy
315473065701,3340,1100,107286944,32982,Grand Theft Auto V,99,ru,cekada_
315319020775,3340,1100,707394487,32982,Grand Theft Auto V,98,de,klim372
314837744598,3340,1100,797371753,32982,Grand Theft Auto V,95,ru,weastye
314812563413,3340,1100,510684902,32982,Grand Theft Auto V,94,ru,skerzoyt
316563375734,3340,1100,503913114,32982,Grand Theft Auto V,94,pt,LzFtw_
314931417169,3340,1100,70767738,32982,Grand Theft Auto V,92,en,Dunny
316278536921,3340,1100,56514218,32982,Grand Theft Auto V,92,es,thedanirep
314837883222,3340,1100,422866152,32982,Grand Theft Auto V,92,ru,rokydoto
315401829239,3340,1100,626199385,32982,Grand Theft Auto V,91,en,DATGUYBARRON
316562866422,3340,1100,802602626,32982,Grand Theft Auto V,88,pt,douglass047
314838022742,3340,1100,407787785,32982,Grand Theft Auto V,88,ru,desm0ntt
314855053268,3340,1100,111168131,32982,Grand Theft Auto V,87,ru,Ramos_5rp
316150026334,3340,1100,970092770,32982,Grand Theft Auto V,87,en,3azy9
314837883094,3340,1100,498042540,32982,Grand Theft Auto V,87,ru,luntik_killa
314855513300,3340,1100,77454617,32982,Grand Theft Auto V,84,ru,Efektio
315317496935,3340,1100,513026106,32982,Grand Theft Auto V,84,de,hallo_alexa_
314855773140,3340,1100,141882924,32982,Grand Theft Auto V,83,ru,kristinmaiden
314854770388,3340,1100,140956823,32982,Grand Theft Auto V,82,ru,vantuz2004
314812329813,3340,1100,962137564,32982,Grand Theft Auto V,81,ru,microb_tv
315318611687,3340,1100,615081036,32982,Grand Theft Auto V,81,de,ninzka
314812284757,3340,1100,128223441,32982,Grand Theft Auto V,80,ru,whyahhahahaa
314812467413,3340,1100,442617146,32982,Grand Theft Auto V,80,ru,timmoness
314812860501,3340,1100,745719576,32982,Grand Theft Auto V,80,ru,m0ntanaultra
316331951578,3340,1100,213143209,32982,Grand Theft Auto V,79,en,MarlinFisher_
316332370394,3340,1100,149660622,32982,Grand Theft Auto V,79,en,Fiendota
314930956753,3340,1100,24527723,32982,Grand Theft Auto V,78,en,Enevun
314838109398,3340,1100,271986057,32982,Grand Theft Auto V,78,ru,lunasiaaaa
315569282534,3340,1100,145547453,32982,Grand Theft Auto V,78,it,beeswax76
315476068453,3340,1100,97435714,32982,Grand Theft Auto V,78,de,KuhliTV
314855709268,3340,1100,1387715957,32982,Grand Theft Auto V,76,ru,deathphntm
314838212438,3340,1100,672057260,32982,Grand Theft Auto V,76,ru,jumb0rp
315044997228,3340,1100,867890290,32982,Grand Theft Auto V,76,ru,Edinichka71
314855288916,3340,1100,821972422,32982,Grand Theft Auto V,75,ru,pon4nabite
314811644885,3340,1100,411458125,32982,Grand Theft Auto V,75,ru,a13rt1k
315567403238,3340,1100,125521980,32982,Grand Theft Auto V,75,de,ShuKzNorris
315051513705,3340,1100,532555852,32982,Grand Theft Auto V,75,th,HawkFallcon
315475927781,3340,1100,1148006468,32982,Grand Theft Auto V,75,de,GiroRP
314838114774,3340,1100,524891407,32982,Grand Theft Auto V,74,ru,1neskwi
314855994452,3340,1100,500326982,32982,Grand Theft Auto V,73,ru,swift_alina
315270874082,3340,1100,40135383,32982,Grand Theft Auto V,72,pt,forsaken_pt
315783410392,3340,1100,89766478,32982,Grand Theft Auto V,72,en,Zaquelle
314836788566,3340,1100,981324936,32982,Grand Theft Auto V,72,ru,andruhastyle
316695635700,3340,1100,81367188,32982,Grand Theft Auto V,71,pt,Benvinda
314812719061,3340,1100,708782525,32982,Grand Theft Auto V,71,ru,tsu9ami
